Gene Name,count,cpm
ZNF473,41,5.7122038448704755
ZNF471,15,2.089830674952613
ZNF470,105,14.628814724668292
ZNF469,5,0.6966102249842043
ZNF468,0,0.0
ZNF467,11,1.5325424949652497
ZNF462,0,0.0
ZNF461,3,0.41796613499052265
ZNF460-AS1,54,7.523390429829407
ZNF460,0,0.0
ZNF454,4,0.5572881799873635
ZNF451-AS1,169,23.545425604466107
ZNF451,132,18.390509939582998
ZNF45,3,0.41796613499052265
ZNF449,19,2.6471188549399765
ZNF446,54,7.523390429829407
ZNF445,201,28.003731044365015
ZNF444P1,0,0.0
ZNF444,0,0.0
ZNF443,16,2.229152719949454
ZNF442,0,0.0
ZNF441,29,4.040339304908386
ZNF440,0,0.0
ZNF44,3,0.41796613499052265
ZNF439,19,2.6471188549399765
ZNF438,48,6.6874581598483624
ZNF436-AS1,0,0.0
ZNF436,0,0.0
ZNF433-AS1,244,33.99457897922917
ZNF433,0,0.0
ZNF432,6,0.8359322699810453
ZNF431,365,50.85254642384692
ZNF430,56,7.8020345198230885
ZNF43,0,0.0
ZNF429,19,2.6471188549399765
ZNF428,0,0.0
ZNF426-DT,0,0.0
ZNF426,233,32.46203648426392
ZNF425,112,15.604069039646177
ZNF423,62,8.637966789804135
ZNF420,7,0.9752543149778861
ZNF419,0,0.0
ZNF418,0,0.0
ZNF417,0,0.0
ZNF416,0,0.0
ZNF415P1,4,0.5572881799873635
ZNF415,5,0.6966102249842043
ZNF414,64,8.916610879797815
ZNF410,57,7.941356564819929
ZNF41,7,0.9752543149778861
ZNF408,4,0.5572881799873635
ZNF407-AS1,12,1.6718645399620906
ZNF407,22,3.0650849899304995
ZNF404,1,0.13932204499684087
ZNF402P,0,0.0
ZNF398,91,12.678306094712518
ZNF397,38,5.294237709879953
ZNF396,0,0.0
ZNF395,466,64.92407296852784
ZNF394,70,9.75254314977886
ZNF391,0,0.0
ZNF385D-AS2,129,17.972543804592473
ZNF385D-AS1,11,1.5325424949652497
ZNF385D,8,1.114576359974727
ZNF385C,0,0.0
ZNF385B,912,127.06170503711887
ZNF385A,0,0.0
ZNF384,29,4.040339304908386
ZNF383,31,4.318983394902068
ZNF382,175,24.381357874447154
ZNF37CP,0,0.0
ZNF37BP,32,4.458305439898908
ZNF37A,33,4.5976274848957495
ZNF367,48,6.6874581598483624
ZNF366,357,49.7379700638722
ZNF365,179,24.938646054434518
ZNF362,15,2.089830674952613
ZNF358,0,0.0
ZNF355P,0,0.0
ZNF354C,0,0.0
ZNF354B,0,0.0
ZNF354A,38,5.294237709879953
ZNF350-AS1,94,13.096272229703041
ZNF350,0,0.0
ZNF35,0,0.0
ZNF347,20,2.7864408999368173
ZNF346,0,0.0
ZNF345,0,0.0
ZNF343,0,0.0
ZNF341-AS1,17,2.3684747649462947
ZNF341,77,10.727797464756748
ZNF34,0,0.0
ZNF33BP1,0,0.0
ZNF33B,85,11.842373824731474
ZNF33A,73,10.170509284769384
ZNF337-AS1,514,71.61153112837621
ZNF337,0,0.0
ZNF335,0,0.0
ZNF334,0,0.0
ZNF333,0,0.0
ZNF331,11,1.5325424949652497
ZNF330,0,0.0
ZNF329,5,0.6966102249842043
ZNF326,70,9.75254314977886
ZNF324B,0,0.0
ZNF324,3,0.41796613499052265
ZNF322P1,1,0.13932204499684087
ZNF322,10,1.3932204499684087
ZNF321P,29,4.040339304908386
ZNF320,35,4.87627157488943
ZNF32-AS3,46,6.408814069854681
ZNF32-AS2,3,0.41796613499052265
ZNF32-AS1,41,5.7122038448704755
ZNF32,0,0.0
ZNF319,3,0.41796613499052265
ZNF318,423,58.93322503366369
ZNF317P1,0,0.0
ZNF317,8,1.114576359974727
ZNF316,47,6.548136114851521
ZNF311,0,0.0
ZNF304,0,0.0
ZNF302,124,17.27593357960827
ZNF300P1,9,1.2538984049715678
ZNF300,0,0.0
ZNF30-AS1,10,1.3932204499684087
ZNF30,0,0.0
ZNF3,13,1.8111865849589313
ZNF29P,0,0.0
ZNF299P,0,0.0
ZNF296,1,0.13932204499684087
ZNF295-AS1,17,2.3684747649462947
ZNF292,87,12.121017914725154
ZNF287,18,2.5077968099431356
ZNF286B,0,0.0
ZNF286A-TBC1D26,0,0.0
ZNF286A,0,0.0
ZNF285CP,15,2.089830674952613
ZNF285BP,0,0.0
ZNF285,34,4.736949529892589
ZNF284,112,15.604069039646177
ZNF283,9,1.2538984049715678
ZNF282,0,0.0
ZNF281,99,13.792882454687247
ZNF280D,8,1.114576359974727
ZNF280C,0,0.0
ZNF280B,0,0.0
ZNF280A,0,0.0
ZNF28,760,105.88475419759907
ZNF277,15,2.089830674952613
ZNF276,0,0.0
ZNF275,21,2.9257629449336586
ZNF274,19,2.6471188549399765
ZNF273,6,0.8359322699810453
ZNF271P,212,29.536273539330264
ZNF268,35,4.87627157488943
ZNF267,427,59.490513213651056
ZNF266,16,2.229152719949454
ZNF264,17,2.3684747649462947
ZNF263,0,0.0
ZNF260,35,4.87627157488943
ZNF26,13,1.8111865849589313
ZNF257,0,0.0
ZNF256,29,4.040339304908386
ZNF254,53,7.384068384832566
ZNF253,160,22.29152719949454
ZNF252P-AS1,2,0.27864408999368173
ZNF252P,128,17.83322175959563
ZNF251,0,0.0
ZNF250,0,0.0
ZNF25,55,7.6627124748262485
ZNF248,10,1.3932204499684087
ZNF24,194,27.02847672938713
ZNF239,0,0.0
ZNF236-DT,876,122.04611141723261
ZNF236,0,0.0
ZNF235,26,3.6223731699178625
ZNF234,0,0.0
ZNF233,0,0.0
ZNF232-AS1,25,3.483051124921022
ZNF232,0,0.0
ZNF230-DT,2,0.27864408999368173
ZNF230,23,3.2044070349273404
ZNF23,22,3.0650849899304995
ZNF229,0,0.0
ZNF227,0,0.0
ZNF226,0,0.0
ZNF225-AS1,7,0.9752543149778861
ZNF225,0,0.0
ZNF224,39,5.433559754876794
ZNF223,0,0.0
ZNF222,3,0.41796613499052265
ZNF221,0,0.0
ZNF22-AS1,24,3.3437290799241812
ZNF22,69,9.61322110478202
ZNF219,0,0.0
ZNF217,189,26.331866504402925
ZNF215,0,0.0
ZNF214,246,34.27322306922285
ZNF213-AS1,88,12.260339959721998
ZNF213,0,0.0
ZNF212,156,21.734239019507175
ZNF211,158,22.01288310950086
ZNF209P,0,0.0
ZNF208,504,70.2183106784078
ZNF207,279,38.870850554118604
ZNF205-AS1,2,0.27864408999368173
ZNF205,0,0.0
ZNF204P,188,26.192544459406083
ZNF202,0,0.0
ZNF200,16,2.229152719949454
ZNF20,17,2.3684747649462947
ZNF2,64,8.916610879797815
ZNF197-AS1,0,0.0
ZNF197,4,0.5572881799873635
ZNF195,112,15.604069039646177
ZNF19,365,50.85254642384692
ZNF189,55,7.6627124748262485
ZNF185,0,0.0
ZNF184,1025,142.8050961217619
ZNF182,55,7.6627124748262485
ZNF181,0,0.0
ZNF180,20,2.7864408999368173
ZNF18,59,8.220000654813612
ZNF177,0,0.0
ZNF175,73,10.170509284769384
ZNF174,2,0.27864408999368173
ZNF17,8,1.114576359974727
ZNF169,6,0.8359322699810453
ZNF165,0,0.0
ZNF160,25,3.483051124921022
ZNF16,0,0.0
ZNF157,243,33.85525693423234
ZNF155,0,0.0
ZNF154,0,0.0
ZNF148,621,86.51898994303819
ZNF146,162,22.570171289488222
ZNF143,11,1.5325424949652497
ZNF142,0,0.0
ZNF141,38,5.294237709879953
ZNF140,0,0.0
ZNF14,63,8.777288834800975
ZNF138,0,0.0
ZNF137P,0,0.0
ZNF136,20,2.7864408999368173
ZNF135,0,0.0
ZNF134,3,0.41796613499052265
ZNF133,0,0.0
ZNF132,0,0.0
ZNF131,872,121.48882323724524
ZNF124,94,13.096272229703041
ZNF123P,0,0.0
ZNF121,1050,146.2881472466829
ZNF12,72,10.031187239772542
ZNF117,1,0.13932204499684087
ZNF114P1,0,0.0
ZNF114,0,0.0
ZNF112,62,8.637966789804135
ZNF107,6,0.8359322699810453
ZNF106,262,36.502375789172305
ZNF101P2,0,0.0
ZNF101P1,0,0.0
ZNF101,45,6.269492024857839
ZNF100,0,0.0
ZNF10,30,4.179661349905226
ZMYND8,2809,391.355624396126
ZMYND19P1,0,0.0
ZMYND19,0,0.0
ZMYND15,0,0.0
ZMYND12,42,5.851525889867317
ZMYND11,16,2.229152719949454
ZMYND10,0,0.0
ZMYM6,42,5.851525889867317
ZMYM5,13,1.8111865849589313
ZMYM4-AS1,266,37.05966396915967
ZMYM4,92,12.817628139709361
ZMYM3,0,0.0
ZMYM2,33,4.5976274848957495
ZMYM1,6,0.8359322699810453
ZMPSTE24,32,4.458305439898908
ZMIZ2,0,0.0
ZMIZ1-AS1,385,53.63898732378374
ZMIZ1,108,15.046780859658814
ZMAT5,39,5.433559754876794
ZMAT4,0,0.0
ZMAT3,70,9.75254314977886
ZMAT2,40,5.572881799873635
ZMAT1,0,0.0
ZKSCAN8P2,1,0.13932204499684087
ZKSCAN8P1,8,1.114576359974727
