Gene type	Gene Name	fr	rf	star
lncRNA	DLGAP1-AS1	0	0	0
lncRNA	DLGAP1-AS2	0	0	0
lncRNA	DLGAP1-AS3	2	3	1
lncRNA	DLGAP1-AS4	5	5	5
lncRNA	DLGAP1-AS5	1	1	14
lncRNA	DLGAP2-AS1	1	1	1
lncRNA	DLGAP4-AS1	3	3	5
lncRNA	DLX2-DT	0	1	1
lncRNA	DLX6-AS1	2	2	4
lncRNA	DM1-AS	0	0	1
lncRNA	DMTF1-AS1	0	0	0
lncRNA	DMXL1-DT	0	0	0
lncRNA	DNAAF4-CCPG1	77	76	76
lncRNA	DNAH17-AS1	0	0	2
lncRNA	DNAH8-AS1	2	2	3
lncRNA	DNAJB5-DT	2	2	0
lncRNA	DNAJB8-AS1	2	2	0
lncRNA	DNAJC27-AS1	4	4	9
lncRNA	DNAJC3-DT	0	0	0
lncRNA	DNAJC9-AS1	9	9	10
lncRNA	DNM1P35	0	0	0
lncRNA	DNM3-IT1	0	0	0
lncRNA	DNM3OS	2	2	2
lncRNA	DNMBP-AS1	3	3	2
lncRNA	DNMT3L-AS1	0	0	0
lncRNA	DOCK4-AS1	0	0	1
lncRNA	DOCK8-AS1	0	0	0
lncRNA	DOCK9-AS1	0	0	0
lncRNA	DOCK9-DT	0	0	0
lncRNA	DPH5-DT	15	16	14
lncRNA	DPH6-DT	32	33	120
lncRNA	DPP10-AS1	1	1	0
lncRNA	DPP10-AS3	1	1	0
lncRNA	DPP3-DT	0	0	2
lncRNA	DPP4-DT	0	0	0
lncRNA	DPP9-AS1	0	0	1
lncRNA	DPY19L3-DT	4	4	0
lncRNA	DPYD-AS1	26	28	36
lncRNA	DPYD-AS2	1	1	0
lncRNA	DRAIC	2	2	2
lncRNA	DSCAM-AS1	2	2	0
lncRNA	DSCAM-IT1	8	6	0
lncRNA	DSCAS	26	26	7
lncRNA	DSCR10	3	3	4
lncRNA	DSCR4	14	14	7
lncRNA	DSCR8	3	3	3
lncRNA	DSCR9	1	1	1
lncRNA	DSEL-AS1	37	37	39
lncRNA	DSG1-AS1	2	1	5
lncRNA	DSG2-AS1	1	1	2
lncRNA	DST-AS1	0	0	1
lncRNA	DTD1-AS1	1	1	4
lncRNA	DTX2P1-UPK3BP1-PMS2P11	11	9	13
lncRNA	DUBR	20	21	20
lncRNA	DYM-AS1	1	0	1
lncRNA	DYNC1LI2-DT	0	0	0
lncRNA	DYNLL2-DT	1	0	1
lncRNA	DYNLRB2-AS1	80	79	85
lncRNA	E2F3-IT1	0	0	0
lncRNA	E2F5-DT	0	0	1
lncRNA	EBLN3P	143	144	131
lncRNA	ECE1-AS1	0	0	0
lncRNA	ECI2-DT	0	0	1
lncRNA	EDNRB-AS1	13	15	22
lncRNA	EDRF1-AS1	0	0	1
lncRNA	EDRF1-DT	8	8	8
lncRNA	EEF1E1-BLOC1S5	35	35	42
lncRNA	EFCAB13-DT	9	9	7
lncRNA	EFCAB14-AS1	0	0	0
lncRNA	EFCAB6-AS1	3	3	3
lncRNA	EGFLAM-AS1	0	0	0
