,Gene Name,SGI75460067_x,SGI75460067_y,SGI75460068,SGI75460075,SGI75460076,SGI75460103,SGI75460104
339,ACVR1,0.0365669999999999,0.0365669999999999,0.0365669999999999,0.0365669999999999,0.0365669999999999,0.0365669999999999,0.0365669999999999
340,ACVR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,ACVR1C,0.000289,0.000289,0.000289,0.000289,0.000289,0.000289,0.000289
342,ACVR2A,0.260817,0.260817,0.260817,0.260817,0.260817,0.260817,0.260817
343,ACVR2B,0.159102,0.159102,0.159102,0.159102,0.159102,0.159102,0.159102
344,ACVR2B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,ACVRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,ACY1,0.000112,0.000112,0.000112,0.000112,0.000112,0.000112,0.000112
347,ACY3,0.027249,0.027249,0.027249,0.027249,0.027249,0.027249,0.027249
348,ACYP1,0.011614,0.011614,0.011614,0.011614,0.011614,0.011614,0.011614
349,ACYP2,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989
350,ADA,0.012605,0.012605,0.012605,0.012605,0.012605,0.012605,0.012605
351,ADA2,0.140183,0.140183,0.140183,0.140183,0.140183,0.140183,0.140183
352,ADAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,ADAD1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,ADAD1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,ADAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,ADAL,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533
357,ADAM10,0.012358,0.012358,0.012358,0.012358,0.012358,0.012358,0.012358
358,ADAM11,0.002726,0.002726,0.002726,0.002726,0.002726,0.002726,0.002726
359,ADAM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,ADAM15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,ADAM17,0.119106,0.119106,0.119106,0.119106,0.119106,0.119106,0.119106
362,ADAM18,0.002804,0.002804,0.002804,0.002804,0.002804,0.002804,0.002804
363,ADAM19,0.083375,0.083375,0.083375,0.083375,0.083375,0.083375,0.083375
364,ADAM1A,0.000591,0.000591,0.000591,0.000591,0.000591,0.000591,0.000591
365,ADAM1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,ADAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,ADAM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,ADAM20P1,0.000168,0.000168,0.000168,0.000168,0.000168,0.000168,0.000168
369,ADAM20P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,ADAM20P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,ADAM21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,ADAM21P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,ADAM22,0.062425,0.062425,0.062425,0.062425,0.062425,0.062425,0.062425
374,ADAM23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,ADAM24P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,ADAM28,0.041483,0.041483,0.041483,0.041483,0.041483,0.041483,0.041483
377,ADAM29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,ADAM30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,ADAM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,ADAM33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,ADAM3A,0.000361,0.000361,0.000361,0.000361,0.000361,0.000361,0.000361
382,ADAM3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,ADAM5,0.000211,0.000211,0.000211,0.000211,0.000211,0.000211,0.000211
384,ADAM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,ADAM7,0.002001,0.002001,0.002001,0.002001,0.002001,0.002001,0.002001
386,ADAM7-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,ADAM7-AS2,0.000148,0.000148,0.000148,0.000148,0.000148,0.000148,0.000148
388,ADAM8,0.031991,0.031991,0.031991,0.031991,0.031991,0.031991,0.031991
389,ADAM9,0.042737,0.042737,0.042737,0.042737,0.042737,0.042737,0.042737
390,ADAMDEC1,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05
391,ADAMTS1,0.011726,0.011726,0.011726,0.011726,0.011726,0.011726,0.011726
392,ADAMTS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,ADAMTS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,ADAMTS13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,ADAMTS14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,ADAMTS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,ADAMTS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,ADAMTS16-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,ADAMTS17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,ADAMTS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,ADAMTS19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,ADAMTS19-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,ADAMTS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,ADAMTS20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,ADAMTS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,ADAMTS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,ADAMTS5,0.130866,0.130866,0.130866,0.130866,0.130866,0.130866,0.130866
408,ADAMTS6,0.015713,0.015713,0.015713,0.015713,0.015713,0.015713,0.015713
409,ADAMTS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,ADAMTS7P1,0.00092,0.00092,0.00092,0.00092,0.00092,0.00092,0.00092
411,ADAMTS7P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,ADAMTS7P4,0.001289,0.001289,0.001289,0.001289,0.001289,0.001289,0.001289
413,ADAMTS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,ADAMTS9,0.0297,0.0297,0.0297,0.0297,0.0297,0.0297,0.0297
415,ADAMTS9-AS1,0.000331,0.000331,0.000331,0.000331,0.000331,0.000331,0.000331
416,ADAMTS9-AS2,0.004621,0.004621,0.004621,0.004621,0.004621,0.004621,0.004621
417,ADAMTSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,ADAMTSL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,ADAMTSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,ADAMTSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,ADAMTSL4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,ADAMTSL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,ADAP1,0.015492,0.015492,0.015492,0.015492,0.015492,0.015492,0.015492
424,ADAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,ADAR,0.407062,0.407062,0.407062,0.407062,0.407062,0.407062,0.407062
426,ADARB1,0.081042,0.081042,0.081042,0.081042,0.081042,0.081042,0.081042
427,ADARB2,0.000902,0.000902,0.000902,0.000902,0.000902,0.000902,0.000902
428,ADARB2-AS1,0.000119,0.000119,0.000119,0.000119,0.000119,0.000119,0.000119
429,ADAT1,0.017149,0.017149,0.017149,0.017149,0.017149,0.017149,0.017149
430,ADAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,ADAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,ADCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,ADCK2,0.143094,0.143094,0.143094,0.143094,0.143094,0.143094,0.143094
434,ADCK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,ADCY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,ADCY10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,ADCY10P1,0.005139,0.005139,0.005139,0.005139,0.005139,0.005139,0.005139
438,ADCY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,ADCY3,0.022343,0.022343,0.022343,0.022343,0.022343,0.022343,0.022343
440,ADCY4,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069
441,ADCY5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,ADCY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,ADCY6-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,ADCY7,0.027963,0.027963,0.027963,0.027963,0.027963,0.027963,0.027963
445,ADCY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,ADCY9,0.003822,0.003822,0.003822,0.003822,0.003822,0.003822,0.003822
447,ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,ADCYAP1R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,ADD1,0.478809,0.478809,0.478809,0.478809,0.478809,0.478809,0.478809
450,ADD2,0.00805,0.00805,0.00805,0.00805,0.00805,0.00805,0.00805
451,ADD3,1.368859,1.368859,1.368859,1.368859,1.368859,1.368859,1.368859
452,ADD3-AS1,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909
453,ADGB,7.8e-05,7.8e-05,7.8e-05,7.8e-05,7.8e-05,7.8e-05,7.8e-05
454,ADGB-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,ADGRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,ADGRA1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,ADGRA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,ADGRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,ADGRA3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,ADGRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,ADGRB2,0.000457,0.000457,0.000457,0.000457,0.000457,0.000457,0.000457
462,ADGRB3,0.002078,0.002078,0.002078,0.002078,0.002078,0.002078,0.002078
463,ADGRB3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,ADGRD1,0.003268,0.003268,0.003268,0.003268,0.003268,0.003268,0.003268
465,ADGRD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,ADGRD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,ADGRE1,0.314443,0.314443,0.314443,0.314443,0.314443,0.314443,0.314443
468,ADGRE2,0.021443,0.021443,0.021443,0.021443,0.021443,0.021443,0.021443
469,ADGRE3,0.078707,0.078707,0.078707,0.078707,0.078707,0.078707,0.078707
470,ADGRE4P,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
471,ADGRE5,0.121861,0.121861,0.121861,0.121861,0.121861,0.121861,0.121861
472,ADGRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,ADGRF2,0.003211,0.003211,0.003211,0.003211,0.003211,0.003211,0.003211
474,ADGRF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,ADGRF4,0.000496,0.000496,0.000496,0.000496,0.000496,0.000496,0.000496
476,ADGRF5,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523
477,ADGRF5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,ADGRF5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,ADGRF5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,ADGRG1,0.139281,0.139281,0.139281,0.139281,0.139281,0.139281,0.139281
481,ADGRG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,ADGRG3,0.022501,0.022501,0.022501,0.022501,0.022501,0.022501,0.022501
483,ADGRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,ADGRG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,ADGRG6,0.004046,0.004046,0.004046,0.004046,0.004046,0.004046,0.004046
486,ADGRG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,ADGRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,ADGRL1-AS1,0.00467,0.00467,0.00467,0.00467,0.00467,0.00467,0.00467
489,ADGRL2,0.086001,0.086001,0.086001,0.086001,0.086001,0.086001,0.086001
490,ADGRL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,ADGRL3-AS1,0.003515,0.003515,0.003515,0.003515,0.003515,0.003515,0.003515
492,ADGRL4,0.008098,0.008098,0.008098,0.008098,0.008098,0.008098,0.008098
493,ADGRV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,ADH1A,0.011797,0.011797,0.011797,0.011797,0.011797,0.011797,0.011797
495,ADH1B,0.022617,0.022617,0.022617,0.022617,0.022617,0.022617,0.022617
496,ADH1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,ADH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,ADH5,0.066562,0.066562,0.066562,0.066562,0.066562,0.066562,0.066562
499,ADH5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,ADH5P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,ADH5P4,0.04368,0.04368,0.04368,0.04368,0.04368,0.04368,0.04368
502,ADH5P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,ADH6,0.022723,0.022723,0.022723,0.022723,0.022723,0.022723,0.022723
504,ADH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,ADHFE1,0.008225,0.008225,0.008225,0.008225,0.008225,0.008225,0.008225
506,ADI1,0.014773,0.014773,0.014773,0.014773,0.014773,0.014773,0.014773
507,ADI1P1,0.053404,0.053404,0.053404,0.053404,0.053404,0.053404,0.053404
508,ADI1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,ADI1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,ADIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,ADIPOQ,0.003183,0.003183,0.003183,0.003183,0.003183,0.003183,0.003183
512,ADIPOQ-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,ADIPOR1,7.665152,7.665152,7.665152,7.665152,7.665152,7.665152,7.665152
514,ADIPOR1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,ADIPOR1P2,0.00991,0.00991,0.00991,0.00991,0.00991,0.00991,0.00991
516,ADIPOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,ADIRF,0.031768,0.031768,0.031768,0.031768,0.031768,0.031768,0.031768
518,ADIRF-AS1,0.001806,0.001806,0.001806,0.001806,0.001806,0.001806,0.001806
519,ADK,0.141349,0.141349,0.141349,0.141349,0.141349,0.141349,0.141349
520,ADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,ADM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,ADM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,ADNP,0.333038,0.333038,0.333038,0.333038,0.333038,0.333038,0.333038
524,ADNP-AS1,0.002073,0.002073,0.002073,0.002073,0.002073,0.002073,0.002073
525,ADNP2,0.145769,0.145769,0.145769,0.145769,0.145769,0.145769,0.145769
526,ADO,0.190399,0.190399,0.190399,0.190399,0.190399,0.190399,0.190399
527,ADORA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,ADORA2A,0.00078,0.00078,0.00078,0.00078,0.00078,0.00078,0.00078
529,ADORA2A-AS1,0.001713,0.001713,0.001713,0.001713,0.001713,0.001713,0.001713
530,ADORA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,ADORA2BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,ADORA3,0.106507,0.106507,0.106507,0.106507,0.106507,0.106507,0.106507
533,ADPGK,0.025675,0.025675,0.025675,0.025675,0.025675,0.025675,0.025675
534,ADPGK-AS1,0.001327,0.001327,0.001327,0.001327,0.001327,0.001327,0.001327
535,ADPRH,0.002911,0.002911,0.002911,0.002911,0.002911,0.002911,0.002911
536,ADPRHL1,0.107418,0.107418,0.107418,0.107418,0.107418,0.107418,0.107418
537,ADPRM,0.018603,0.018603,0.018603,0.018603,0.018603,0.018603,0.018603
538,ADPRS,0.557835,0.557835,0.557835,0.557835,0.557835,0.557835,0.557835
539,ADRA1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,ADRA1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,ADRA1D,0.000683,0.000683,0.000683,0.000683,0.000683,0.000683,0.000683
542,ADRA2A,0.001916,0.001916,0.001916,0.001916,0.001916,0.001916,0.001916
543,ADRA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,ADRA2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,ADRB1,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311
546,ADRB2,0.056243,0.056243,0.056243,0.056243,0.056243,0.056243,0.056243
547,ADRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,ADRM1,0.432856,0.432856,0.432856,0.432856,0.432856,0.432856,0.432856
549,ADSL,0.103399,0.103399,0.103399,0.103399,0.103399,0.103399,0.103399
550,ADSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,ADSS2,0.181343,0.181343,0.181343,0.181343,0.181343,0.181343,0.181343
552,ADTRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,AEBP1,0.006513,0.006513,0.006513,0.006513,0.006513,0.006513,0.006513
554,AEBP2,0.147038,0.147038,0.147038,0.147038,0.147038,0.147038,0.147038
555,AEN,0.045479,0.045479,0.045479,0.045479,0.045479,0.045479,0.045479
556,AFAP1,0.017506,0.017506,0.017506,0.017506,0.017506,0.017506,0.017506
557,AFAP1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,AFAP1L1,0.074418,0.074418,0.074418,0.074418,0.074418,0.074418,0.074418
559,AFAP1L2,0.103292,0.103292,0.103292,0.103292,0.103292,0.103292,0.103292
560,AFDN,0.113639,0.113639,0.113639,0.113639,0.113639,0.113639,0.113639
561,AFDN-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,AFF1,0.445029,0.445029,0.445029,0.445029,0.445029,0.445029,0.445029
563,AFF1-AS1,0.013208,0.013208,0.013208,0.013208,0.013208,0.013208,0.013208
564,AFF2,0.002816,0.002816,0.002816,0.002816,0.002816,0.002816,0.002816
565,AFF3,0.058638,0.058638,0.058638,0.058638,0.058638,0.058638,0.058638
566,AFF4,0.140027,0.140027,0.140027,0.140027,0.140027,0.140027,0.140027
567,AFG1L,0.125192,0.125192,0.125192,0.125192,0.125192,0.125192,0.125192
568,AFG3L1P,0.001528,0.001528,0.001528,0.001528,0.001528,0.001528,0.001528
569,AFG3L2,0.029915,0.029915,0.029915,0.029915,0.029915,0.029915,0.029915
570,AFG3L2P1,0.002146,0.002146,0.002146,0.002146,0.002146,0.002146,0.002146
571,AFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,AFMID,0.042132,0.042132,0.042132,0.042132,0.042132,0.042132,0.042132
573,AFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,AFTPH,0.044254,0.044254,0.044254,0.044254,0.044254,0.044254,0.044254
575,AFTPH-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,AGAP1,0.046508,0.046508,0.046508,0.046508,0.046508,0.046508,0.046508
578,AGAP1-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,AGAP10P,0.000723,0.000723,0.000723,0.000723,0.000723,0.000723,0.000723
580,AGAP11,0.002317,0.002317,0.002317,0.002317,0.002317,0.002317,0.002317
581,AGAP12P,0.000221,0.000221,0.000221,0.000221,0.000221,0.000221,0.000221
582,AGAP13P,0.003536,0.003536,0.003536,0.003536,0.003536,0.003536,0.003536
583,AGAP14P,0.001619,0.001619,0.001619,0.001619,0.001619,0.001619,0.001619
584,AGAP2,0.019273,0.019273,0.019273,0.019273,0.019273,0.019273,0.019273
585,AGAP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,AGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,AGAP4,0.000458,0.000458,0.000458,0.000458,0.000458,0.000458,0.000458
588,AGAP5,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296
589,AGAP6,0.001485,0.001485,0.001485,0.001485,0.001485,0.001485,0.001485
590,AGAP7P,0.00661,0.00661,0.00661,0.00661,0.00661,0.00661,0.00661
591,AGAP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,AGBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,AGBL1-AS1,0.000274,0.000274,0.000274,0.000274,0.000274,0.000274,0.000274
594,AGBL2,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096
595,AGBL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,AGBL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,AGBL4-AS1,0.001256,0.001256,0.001256,0.001256,0.001256,0.001256,0.001256
598,AGBL4-IT1,0.002672,0.002672,0.002672,0.002672,0.002672,0.002672,0.002672
599,AGBL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,AGBL5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,AGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,AGFG1,0.030991,0.030991,0.030991,0.030991,0.030991,0.030991,0.030991
603,AGFG2,0.010086,0.010086,0.010086,0.010086,0.010086,0.010086,0.010086
604,AGGF1,0.03803,0.03803,0.03803,0.03803,0.03803,0.03803,0.03803
605,AGGF1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,AGGF1P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,AGGF1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,AGGF1P3,0.000728,0.000728,0.000728,0.000728,0.000728,0.000728,0.000728
609,AGGF1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,AGGF1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,AGGF1P6,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742
612,AGGF1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,AGGF1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,AGGF1P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,AGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,AGKP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,AGKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,AGL,0.015173,0.015173,0.015173,0.015173,0.015173,0.015173,0.015173
619,AGMAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,AGMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,AGO1,0.043661,0.043661,0.043661,0.043661,0.043661,0.043661,0.043661
622,AGO2,0.233936,0.233936,0.233936,0.233936,0.233936,0.233936,0.233936
623,AGO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,AGO4,0.084554,0.084554,0.084554,0.084554,0.084554,0.084554,0.084554
625,AGPAT1,0.010867,0.010867,0.010867,0.010867,0.010867,0.010867,0.010867
626,AGPAT2,0.024288,0.024288,0.024288,0.024288,0.024288,0.024288,0.024288
627,AGPAT3,0.149167,0.149167,0.149167,0.149167,0.149167,0.149167,0.149167
628,AGPAT4,0.003002,0.003002,0.003002,0.003002,0.003002,0.003002,0.003002
629,AGPAT4-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,AGPAT5,0.010591,0.010591,0.010591,0.010591,0.010591,0.010591,0.010591
631,AGPAT5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,AGPS,0.181063,0.181063,0.181063,0.181063,0.181063,0.181063,0.181063
633,AGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,AGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,AGRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,AGRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,AGT,0.000824,0.000824,0.000824,0.000824,0.000824,0.000824,0.000824
638,AGTPBP1,0.894608,0.894608,0.894608,0.894608,0.894608,0.894608,0.894608
639,AGTR1,0.000279,0.000279,0.000279,0.000279,0.000279,0.000279,0.000279
640,AGTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,AGTRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,AGXT,0.002505,0.002505,0.002505,0.002505,0.002505,0.002505,0.002505
643,AGXT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,AHCTF1,0.112468,0.112468,0.112468,0.112468,0.112468,0.112468,0.112468
645,AHCTF1P1,0.009987,0.009987,0.009987,0.009987,0.009987,0.009987,0.009987
646,AHCY,0.033287,0.033287,0.033287,0.033287,0.033287,0.033287,0.033287
647,AHCYL1,0.270085,0.270085,0.270085,0.270085,0.270085,0.270085,0.270085
648,AHCYL2,0.014198,0.014198,0.014198,0.014198,0.014198,0.014198,0.014198
649,AHCYP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,AHCYP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,AHCYP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,AHCYP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,AHCYP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,AHCYP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,AHCYP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,AHCYP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,AHDC1,0.059422,0.059422,0.059422,0.059422,0.059422,0.059422,0.059422
658,AHI1,0.067506,0.067506,0.067506,0.067506,0.067506,0.067506,0.067506
659,AHI1-DT,0.000209,0.000209,0.000209,0.000209,0.000209,0.000209,0.000209
660,AHNAK,0.966305,0.966305,0.966305,0.966305,0.966305,0.966305,0.966305
661,AHNAK2,0.020388,0.020388,0.020388,0.020388,0.020388,0.020388,0.020388
662,AHR,0.029369,0.029369,0.029369,0.029369,0.029369,0.029369,0.029369
663,AHRR,0.003162,0.003162,0.003162,0.003162,0.003162,0.003162,0.003162
664,AHSA1,0.013779,0.013779,0.013779,0.013779,0.013779,0.013779,0.013779
665,AHSA2P,0.002657,0.002657,0.002657,0.002657,0.002657,0.002657,0.002657
666,AHSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,AHSP,5.316537,5.316537,5.316537,5.316537,5.316537,5.316537,5.316537
668,AICDA,0.02658,0.02658,0.02658,0.02658,0.02658,0.02658,0.02658
669,AIDA,1.122914,1.122914,1.122914,1.122914,1.122914,1.122914,1.122914
670,AIDAP1,0.324307,0.324307,0.324307,0.324307,0.324307,0.324307,0.324307
671,AIDAP2,0.061979,0.061979,0.061979,0.061979,0.061979,0.061979,0.061979
672,AIDAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,AIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,AIF1L,0.74678,0.74678,0.74678,0.74678,0.74678,0.74678,0.74678
675,AIFM1,0.278807,0.278807,0.278807,0.278807,0.278807,0.278807,0.278807
676,AIFM1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,AIFM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,AIFM3,0.000989,0.000989,0.000989,0.000989,0.000989,0.000989,0.000989
679,AIG1,0.004202,0.004202,0.004202,0.004202,0.004202,0.004202,0.004202
680,AIG1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
