Gene Name	Gene type
RPS27P21	pseudo
RPL5P20	pseudo
LOC100131918	pseudo
SERF1AP1	pseudo
BLOC1S2P1	pseudo
RCC2P3	pseudo
LETM1P2	pseudo
GAPDHP41	pseudo
LOC100131939	pseudo
SNX5P1	pseudo
RPL35AP13	pseudo
PRPF38AP2	pseudo
LOC100131950	pseudo
ACTG1P22	pseudo
RPS3P5	pseudo
RPL15P12	pseudo
ST13P19	pseudo
LOC100131962	pseudo
RPL7L1P3	pseudo
RPS26P54	pseudo
LOC100131977	pseudo
UBE2V1P9	pseudo
HNRNPA1P25	pseudo
SOWAHCP1	pseudo
RPL29P8	pseudo
UQCRHP3	pseudo
LOC100132009	pseudo
DNM1P28	pseudo
NDUFB4P2	pseudo
RPS29P10	pseudo
LOC100132039	pseudo
RPL22P6	pseudo
RPS19P4	pseudo
RPL30P8	pseudo
DHFRP5	pseudo
GPS2P2	pseudo
RPL9P14	pseudo
ALG1L3P	pseudo
CCNB2P1	pseudo
RDXP3	pseudo
KARS1P3	pseudo
AK6P1	pseudo
LOC100132090	pseudo
DNM1P32	pseudo
AK4P2	pseudo
LOC100132108	pseudo
RBM22P11	pseudo
ETF1P3	pseudo
RPL35AP5	pseudo
TSPY17P	pseudo
LOC100132126	pseudo
RPL39P14	pseudo
DSTNP5	pseudo
RPS3AP4	pseudo
TUBB2BP1	pseudo
IL9RP4	pseudo
LOC100132172	pseudo
PPP1R26P3	pseudo
LOC100132179	pseudo
TRIM60P13	pseudo
RPL36AP44	pseudo
ZSWIM5P2	pseudo
DNM1P29	pseudo
LOC100132223	pseudo
LOC100132229	pseudo
LOC100132239	pseudo
LOC100132242	pseudo
ABHD17AP9	pseudo
CDYLP1	pseudo
RNFT1P2	pseudo
RPL32P15	pseudo
FKBP4P6	pseudo
LOC100132280	pseudo
NDUFB8P3	pseudo
ABCB10P4	pseudo
RPS27P29	pseudo
PPP1R26P4	pseudo
FAM91A4P	pseudo
SLC29A4P2	pseudo
FCF1P11	pseudo
RPL38P3	pseudo
NIPA2P1	pseudo
SAR1AP4	pseudo
LOC100132330	pseudo
CNOT7P2	pseudo
CYP4F59P	pseudo
HSPE1P7	pseudo
SLC25A1P4	pseudo
EEF1A1P34	pseudo
RPS10P28	pseudo
RPS29P8	pseudo
AGGF1P1	pseudo
RPS14P4	pseudo
RPS15AP28	pseudo
PGGT1BP2	pseudo
GKN3P	pseudo
SOCS5P4	pseudo
ANKRD36P1	pseudo
DUX4L18	pseudo
GXYLT1P4	pseudo
IQSEC3P1	pseudo
GUSBP7	pseudo
RNF2P1	pseudo
RPL22P5	pseudo
PTCD2P2	pseudo
RPS27P6	pseudo
RPS24P9	pseudo
CENPNP1	pseudo
RPS29P16	pseudo
TSPY19P	pseudo
ZNF114P1	pseudo
GLRXP3	pseudo
MTRF1LP1	pseudo
LOC100132524	pseudo
PDHA1P1	pseudo
DOCK11P1	pseudo
LOC100132543	pseudo
RPL26P33	pseudo
YPEL5P2	pseudo
LOC100132570	pseudo
LOC100132571	pseudo
RBMXP4	pseudo
SERBP1P4	pseudo
EIF3EP2	pseudo
ZNF965P	pseudo
LOC100132599	pseudo
GAPDHP68	pseudo
AGGF1P7	pseudo
LOC100132609	pseudo
SPRING1P1	pseudo
SNX18P23	pseudo
ATP5F1AP10	pseudo
MTFR2P2	pseudo
LOC100132626	pseudo
CICP3	pseudo
BTF3P14	pseudo
RPL7AP75	pseudo
RPL17P41	pseudo
LOC100132647	pseudo
LOC100132651	pseudo
FKBP4P1	pseudo
NSA2P3	pseudo
LOC100132659	pseudo
LOC100132669	pseudo
GXYLT1P6	pseudo
RPS2P28	pseudo
RPL7AP45	pseudo
NFU1P1	pseudo
PDCL3P3	pseudo
LOC100132698	pseudo
NFU1P2	pseudo
NAMPTP2	pseudo
RPL15P21	pseudo
LOC100132723	pseudo
ANKRD20A13P	pseudo
PIMREGP3	pseudo
RPL17P7	pseudo
RFKP2	pseudo
VN1R7P	pseudo
LOC100132762	pseudo
PABPC1P8	pseudo
RAB28P3	pseudo
LOC100132773	pseudo
NACAP6	pseudo
LOC100132789	pseudo
RPL12P32	pseudo
NIFKP6	pseudo
LOC100132797	pseudo
HNRNPH1P1	pseudo
RBMX2P2	pseudo
NACAP10	pseudo
LOC100132817	pseudo
TUBAP11	pseudo
LOC100132830	pseudo
LOC100132834	pseudo
NMNAT1P4	pseudo
ATP5POP1	pseudo
LOC100132857	pseudo
HMGB1P37	pseudo
LOC100132865	pseudo
RAB28P4	pseudo
RPL13AP10	pseudo
DPH3P1	pseudo
RAP1BP3	pseudo
EIF4EP3	pseudo
CICP4	pseudo
RPL6P11	pseudo
RPL13AP19	pseudo
AQP7P4	pseudo
PRELID3BP6	pseudo
RBM17P3	pseudo
RPS21P2	pseudo
GYG1P1	pseudo
SYPL1P2	pseudo
ELOCP29	pseudo
LOC100132977	pseudo
ATP6V0CP1	pseudo
RPL37AP3	pseudo
HMGN1P30	pseudo
RPS21P3	pseudo
RPS8P3	pseudo
LOC100133007	pseudo
CHEK2P1	pseudo
AMD1P1	pseudo
LOC100133029	pseudo
RPL7P4	pseudo
RPL18AP7	pseudo
PPP1R26P5	pseudo
BCRP8	pseudo
RPS9P3	pseudo
CENPNP2	pseudo
FAM217AP1	pseudo
PPP1R26P2	pseudo
LOC100133073	pseudo
SLC25A5P9	pseudo
SLC25A1P2	pseudo
VN1R18P	pseudo
LOC100133092	pseudo
RPL6P8	pseudo
LOC100133102	pseudo
RPL7L1P13	pseudo
RPL13P10	pseudo
RBPJP7	pseudo
LOC100133127	pseudo
DEFB108F	pseudo
LOC100133137	pseudo
RPL12P41	pseudo
LOC100133147	pseudo
LOC100133150	pseudo
RPL32P34	pseudo
BCRP7	pseudo
LOC100133165	pseudo
CCR12P	pseudo
RPL11P1	pseudo
LOC100133177	pseudo
DDX3P1	pseudo
RPL32P28	pseudo
RAB28P1	pseudo
RBM22P5	pseudo
COX6B1P7	pseudo
RRAS2P1	pseudo
ABHD17AP7	pseudo
RPL39P27	pseudo
LOC100133225	pseudo
RPL26P14	pseudo
LOC100133244	pseudo
LOC100133252	pseudo
RPS14P5	pseudo
CBX1P5	pseudo
CHORDC1P3	pseudo
ATP6V0E1P3	pseudo
BMS1P7	pseudo
HAUS6P2	pseudo
RPL21P80	pseudo
LOC100133284	pseudo
PCDH8P1	pseudo
RPL34P16	pseudo
CYP1D1P	pseudo
EIF4A2P3	pseudo
HMGB1P28	pseudo
SETP1	pseudo
LOC100133316	pseudo
KLF17P1	pseudo
LOC100133326	pseudo
RBM17P1	pseudo
RPS27P24	pseudo
LOC100134362	pseudo
LOC100134507	pseudo
GTF3AP6	pseudo
GTF3AP1	pseudo
ATG3P1	pseudo
VTRNA3-1P	pseudo
POGLUT2P1	pseudo
PPP6CP	pseudo
RNU7-2P	pseudo
RNU7-3P	pseudo
RNU7-4P	pseudo
RNU7-5P	pseudo
RNU7-6P	pseudo
RNU5B-2P	pseudo
RNU5B-3P	pseudo
RNU5B-4P	pseudo
RNU5B-5P	pseudo
RNU5B-6P	pseudo
RNU7-7P	pseudo
RNU7-8P	pseudo
RNU7-9P	pseudo
RNU7-10P	pseudo
RNU7-11P	pseudo
RNU7-12P	pseudo
RNU7-13P	pseudo
RNU7-14P	pseudo
RNU7-15P	pseudo
RNU7-16P	pseudo
RNU7-17P	pseudo
RNU7-18P	pseudo
RNU7-19P	pseudo
RNU7-20P	pseudo
RNU7-21P	pseudo
RNU7-22P	pseudo
RNU7-23P	pseudo
CBX1P2	pseudo
RNU7-25P	pseudo
RNU7-26P	pseudo
RNU7-27P	pseudo
RNU7-28P	pseudo
RNU7-29P	pseudo
RNU7-30P	pseudo
RNU7-31P	pseudo
RNU7-32P	pseudo
RNU7-33P	pseudo
RNU7-34P	pseudo
RNU7-35P	pseudo
RNU7-36P	pseudo
RNU7-37P	pseudo
RNU7-38P	pseudo
RNU7-39P	pseudo
RNU7-40P	pseudo
RNU7-41P	pseudo
RNU7-42P	pseudo
RNU7-43P	pseudo
RNU7-44P	pseudo
RNU7-45P	pseudo
RNU7-46P	pseudo
RNU7-47P	pseudo
RNU7-48P	pseudo
RNU7-49P	pseudo
RNU7-50P	pseudo
EXOSC3P1	pseudo
PHKG1P4	pseudo
ATG12P1	pseudo
USF1P1	pseudo
LETM1P3	pseudo
RNU7-51P	pseudo
RNU7-52P	pseudo
RNU7-53P	pseudo
RNU7-54P	pseudo
RNU7-56P	pseudo
RNU7-57P	pseudo
RNU7-58P	pseudo
RNU7-59P	pseudo
RNU7-60P	pseudo
RNU7-61P	pseudo
RNU7-62P	pseudo
RNU7-63P	pseudo
CBX5P1	pseudo
RNU7-64P	pseudo
RNU7-65P	pseudo
RNU7-66P	pseudo
RNU7-67P	pseudo
RNU7-69P	pseudo
RNU7-70P	pseudo
RNU7-71P	pseudo
RNU7-72P	pseudo
RNU7-73P	pseudo
RNU7-74P	pseudo
RNU7-75P	pseudo
RNU7-76P	pseudo
RNU7-77P	pseudo
RNU7-78P	pseudo
RNU7-79P	pseudo
RNU7-80P	pseudo
RNU7-81P	pseudo
RNU7-82P	pseudo
RNU7-83P	pseudo
RNU7-84P	pseudo
RNU7-85P	pseudo
RNU6ATAC2P	pseudo
RNU6ATAC3P	pseudo
RNU6ATAC4P	pseudo
RNU6ATAC5P	pseudo
NF1P7	pseudo
NEK2P3	pseudo
RNY4P19	pseudo
RNY5P7	pseudo
RNY5P9	pseudo
RNY5P10	pseudo
RNY4P7	pseudo
GSTA9P	pseudo
LOC100174950	pseudo
LOC100187725	pseudo
ZNF123P	pseudo
CDCA4P4	pseudo
TRK-CTT13-1	pseudo
TRE-CTC12-1	pseudo
TRL-TAG4-1	pseudo
TRSUP-CTA2-1	pseudo
TRR-CCT7-1	pseudo
TRQ-TTG7-1	pseudo
NMTRQ-TTG7-1	pseudo
TRF-GAA8-1	pseudo
TRC-GCA25-1	pseudo
NMTRQ-TTG8-1	pseudo
TRR-CCT6-2	pseudo
TRE-CTC14-1	pseudo
NMTRQ-TTG9-1	pseudo
TRQ-CTG11-1	pseudo
TRSUP-TTA3-1	pseudo
TRE-TTC10-1	pseudo
TRP-GGG1-1	pseudo
NMTRL-TAA6-1	pseudo
TRE-TTC7-1	pseudo
TRG-CCC7-1	pseudo
TRE-CTC13-1	pseudo
TRG-TCC5-1	pseudo
NMTRQ-CTG1-1	pseudo
TRI-AAT10-1	pseudo
NMTRP-TGG1-1	pseudo
TRK-CTT12-1	pseudo
TRE-TTC6-1	pseudo
NMTRL-TAA5-1	pseudo
TRK-CTT14-1	pseudo
TRA-AGC23-1	pseudo
TRA-TGC10-1	pseudo
TRSUP-CTA3-1	pseudo
TRF-GAA12-1	pseudo
TRF-GAA11-1	pseudo
TRQ-TTG5-1	pseudo
TRI-AAT11-1	pseudo
NMTRQ-TTG1-1	pseudo
TRP-AGG6-1	pseudo
TRV-CAC14-1	pseudo
NMTRQ-TTG12-1	pseudo
TRV-CAC11-2	pseudo
TRK-TTT10-1	pseudo
TRI-AAT12-1	pseudo
TRP-AGG5-1	pseudo
TRP-TGG4-1	pseudo
TRE-TTC15-1	pseudo
TRE-TTC14-1	pseudo
TRV-CAC11-1	pseudo
TRS-AGA7-1	pseudo
TRE-CTC11-1	pseudo
NMTRQ-TTG4-1	pseudo
TRN-GTT23-1	pseudo
TRE-CTC7-1	pseudo
TRE-CTC18-1	pseudo
TRL-AAG7-1	pseudo
TRE-CTC9-1	pseudo
TRD-GTC10-1	pseudo
TRY-GTA12-1	pseudo
TRF-GAA10-1	pseudo
LOC100189498	pseudo
TRL-CAA7-1	pseudo
TRV-CAC13-1	pseudo
NMTRQ-TTG11-1	pseudo
TRR-CCT8-1	pseudo
TRQ-CTG16-1	pseudo
TRK-TTT15-1	pseudo
TRQ-TTG8-1	pseudo
TRE-CTC4-1	pseudo
TRY-GTA11-1	pseudo
TRC-ACA1-1	pseudo
TRQ-TTG9-1	pseudo
NMTRQ-TTG6-1	pseudo
TRG-TCC6-1	pseudo
NMTRS-TGA3-1	pseudo
NMTRV-TAC1-1	pseudo
TRK-TTT14-1	pseudo
TRP-TGG5-1	pseudo
NMTRQ-TTG2-1	pseudo
TRE-TTC9-1	pseudo
TRK-TTT17-1	pseudo
NMTRL-TAA3-1	pseudo
NMTRL-TAA2-1	pseudo
NMTRQ-TTG10-1	pseudo
NMTRS-TGA2-1	pseudo
TRS-ACT1-1	pseudo
TRE-CTC15-1	pseudo
TRE-CTC16-1	pseudo
TRA-TGC9-1	pseudo
TRP-AGG4-1	pseudo
TRQ-CTG9-1	pseudo
TRE-CTC10-1	pseudo
TRF-GAA9-1	pseudo
TRN-GTT22-1	pseudo
NMTRQ-TTG13-1	pseudo
TRK-CTT16-1	pseudo
TRR-CCT9-1	pseudo
TRQ-CTG13-1	pseudo
TRK-TTT13-1	pseudo
NMTRQ-TTG15-1	pseudo
LDHAP2	pseudo
LDHAP7	pseudo
LOC100190922	pseudo
EIF4EBP2P2	pseudo
EIF4EBP2P3	pseudo
LOC100190934	pseudo
SUPT4H1P1	pseudo
NDUFB1P1	pseudo
EXOSC3P2	pseudo
FAM32DP	pseudo
FAM32EP	pseudo
FDPSP10	pseudo
RPL36AP33	pseudo
LOC100192388	pseudo
LOC100192389	pseudo
BCAP31P1	pseudo
BCAP31P2	pseudo
LOC100196944	pseudo
RPS24P8	pseudo
LOC100216337	pseudo
RPS24P13	pseudo
RPS24P6	pseudo
RPS24P16	pseudo
RPS24P17	pseudo
RPS24P7	pseudo
LOC100216346	pseudo
MMADHCP2	pseudo
MMADHCP1	pseudo
DNM1P43	pseudo
AKIRIN2P1	pseudo
LOC100216488	pseudo
DNM1P24	pseudo
DNM1P25	pseudo
DNM1P26	pseudo
DNM1P27	pseudo
DNM1P36	pseudo
DNM1P37	pseudo
DNM1P38	pseudo
DNM1P45	pseudo
DNM1P47	pseudo
HIKESHIP1	pseudo
HINT1P2	pseudo
TMX2P1	pseudo
GAPDHP42	pseudo
GAPDHP43	pseudo
GAPDHP44	pseudo
GAPDHP45	pseudo
GAPDHP46	pseudo
GAPDHP47	pseudo
GAPDHP48	pseudo
LOC100240714	pseudo
LOC100270647	pseudo
NIFKP3	pseudo
LOC100270670	pseudo
FABP5P12	pseudo
FTH1P27	pseudo
RPL21P112	pseudo
RPL7AP72	pseudo
RPSAP63	pseudo
GNL2P1	pseudo
RPL7P11	pseudo
RPL9P12	pseudo
RPS2P13	pseudo
RPS2P14	pseudo
RPL37P9	pseudo
RPL39P12	pseudo
RPL5P9	pseudo
RPL5P12	pseudo
RPL5P13	pseudo
RPL5P14	pseudo
RPL5P15	pseudo
RPL5P16	pseudo
RPL5P21	pseudo
RPL5P17	pseudo
RPL5P23	pseudo
RPL5P24	pseudo
RPL6P15	pseudo
RPL6P5	pseudo
RPL6P6	pseudo
RPL6P21	pseudo
RPL6P9	pseudo
RPL6P7	pseudo
RPL7P15	pseudo
RPL7P17	pseudo
RPL7P18	pseudo
RPL7P19	pseudo
RPL8P3	pseudo
RPL9P10	pseudo
RPL9P13	pseudo
RPL9P15	pseudo
RPS2P15	pseudo
RPS2P19	pseudo
RPS2P16	pseudo
RPS2P22	pseudo
RPS3P4	pseudo
RPS6P2	pseudo
RPS6P10	pseudo
RPS6P11	pseudo
RPS6P12	pseudo
RPS7P2	pseudo
RPS7P6	pseudo
RPS7P7	pseudo
RPS8P6	pseudo
RPSAP16	pseudo
RPSAP17	pseudo
RPSAP22	pseudo
RPSAP23	pseudo
RPSAP34	pseudo
RPL21P21	pseudo
RPL21P22	pseudo
RPL21P23	pseudo
RPL21P24	pseudo
RPL21P25	pseudo
RPL21P26	pseudo
RPL26P7	pseudo
RPL26P8	pseudo
RPL26P9	pseudo
RPL26P10	pseudo
RPL31P12	pseudo
RPL32P6	pseudo
RPL34P4	pseudo
RPL37P7	pseudo
RPL39P6	pseudo
RPL39P7	pseudo
RPL39P8	pseudo
RPL39P9	pseudo
RPL7AP15	pseudo
RPL7AP16	pseudo
RPL7AP17	pseudo
RPS11P3	pseudo
RPS20P5	pseudo
RPS20P6	pseudo
RPS20P7	pseudo
RPS26P14	pseudo
RPS29P6	pseudo
RPS3AP11	pseudo
RPS3AP12	pseudo
RPL5P19	pseudo
RPL6P12	pseudo
RPL7P30	pseudo
RPL7P31	pseudo
RPS2P23	pseudo
RPS2P30	pseudo
RPS2P24	pseudo
RPS2P25	pseudo
RPS7P12	pseudo
RPSAP37	pseudo
RPSAP35	pseudo
RPSAP40	pseudo
RPSAP41	pseudo
RPSAP42	pseudo
RPL12P15	pseudo
RPL12P21	pseudo
RPL12P22	pseudo
RPL12P20	pseudo
RPL12P24	pseudo
RPL12P23	pseudo
RPL12P25	pseudo
RPL13P9	pseudo
RPL13P8	pseudo
RPL14P2	pseudo
RPL15P6	pseudo
RPL15P8	pseudo
RPL15P9	pseudo
RPL17P10	pseudo
RPL17P11	pseudo
RPL17P12	pseudo
RPL17P13	pseudo
RPL17P28	pseudo
RPL17P14	pseudo
RPL17P32	pseudo
RPL17P17	pseudo
RPL18P5	pseudo
RPL18P7	pseudo
RPL19P6	pseudo
RPL19P10	pseudo
RPL19P11	pseudo
RPL19P14	pseudo
RPL21P27	pseudo
RPL21P33	pseudo
RPL21P34	pseudo
RPL21P35	pseudo
RPL21P36	pseudo
RPL22P8	pseudo
RPL22P16	pseudo
RPL22P14	pseudo
RPL23P4	pseudo
RPL23P10	pseudo
RPL24P7	pseudo
RPL24P8	pseudo
RPL26P15	pseudo
RPL26P25	pseudo
RPL26P26	pseudo
RPL26P18	pseudo
RPL27P5	pseudo
RPL27P9	pseudo
RPL28P2	pseudo
RPL29P7	pseudo
RPL29P14	pseudo
RPL30P1	pseudo
RPL30P2	pseudo
RPL30P3	pseudo
RPL30P5	pseudo
RPL30P7	pseudo
RPL30P6	pseudo
RPL30P9	pseudo
RPL30P10	pseudo
RPL31P13	pseudo
RPL31P15	pseudo
RPL31P19	pseudo
RPL31P20	pseudo
RPL31P25	pseudo
RPL31P21	pseudo
RPL31P22	pseudo
RPL31P29	pseudo
RPL32P8	pseudo
RPL32P9	pseudo
RPL32P13	pseudo
RPL32P14	pseudo
RPL34P5	pseudo
RPL34P12	pseudo
RPL34P13	pseudo
RPL34P6	pseudo
RPL34P8	pseudo
RPL34P15	pseudo
RPL34P17	pseudo
RPL34P9	pseudo
RPL34P18	pseudo
RPL34P10	pseudo
RPL35P4	pseudo
RPL35P6	pseudo
RPL36P6	pseudo
RPL36P9	pseudo
RPL36P7	pseudo
RPL36P10	pseudo
RPL36P12	pseudo
RPL36P13	pseudo
RPL37P8	pseudo
RPL37P10	pseudo
RPL37P11	pseudo
RPL37P12	pseudo
RPL37P13	pseudo
RPL37P14	pseudo
RPL37P15	pseudo
RPL37P16	pseudo
RPL39P11	pseudo
RPL39P16	pseudo
RPL39P17	pseudo
RPL39P18	pseudo
RPL39P19	pseudo
RPL39P22	pseudo
UBA52P4	pseudo
UBA52P5	pseudo
RPL4P6	pseudo
RPL6P24	pseudo
RPL6P26	pseudo
RPL7AP19	pseudo
RPL7AP20	pseudo
RPL7AP21	pseudo
RPL7AP22	pseudo
RPL7AP23	pseudo
RPL7AP24	pseudo
RPL7AP25	pseudo
RPL7AP29	pseudo
RPL8P5	pseudo
RPL9P24	pseudo
RPLP0P7	pseudo
RPLP1P9	pseudo
RPS10P16	pseudo
RPS11P4	pseudo
RPS12P5	pseudo
RPS12P6	pseudo
RPS12P7	pseudo
RPS12P10	pseudo
RPS12P13	pseudo
RPS12P14	pseudo
RPS12P15	pseudo
RPS13P4	pseudo
RPS13P5	pseudo
RPS13P6	pseudo
RPS14P1	pseudo
RPS14P2	pseudo
RPS14P7	pseudo
RPS15P2	pseudo
RPS16P3	pseudo
RPS16P4	pseudo
RPS17P7	pseudo
RPS17P8	pseudo
RPS17P10	pseudo
RPS17P11	pseudo
RPS17P13	pseudo
RPS17P14	pseudo
RPS18P4	pseudo
RPS18P6	pseudo
RPS18P11	pseudo
RPS19P6	pseudo
RPS20P8	pseudo
RPS20P9	pseudo
RPS20P10	pseudo
RPS20P11	pseudo
RPS20P12	pseudo
RPS20P13	pseudo
RPS20P15	pseudo
RPS20P16	pseudo
RPS20P22	pseudo
RPS20P17	pseudo
RPS20P23	pseudo
RPS21P1	pseudo
RPS23P3	pseudo
RPS23P4	pseudo
RPS23P5	pseudo
RPS24P5	pseudo
RPS24P10	pseudo
RPS24P12	pseudo
RPS25P2	pseudo
RPS25P3	pseudo
RPS25P5	pseudo
RPS25P7	pseudo
RPS26P12	pseudo
RPS26P21	pseudo
RPS26P13	pseudo
RPS26P23	pseudo
RPS26P18	pseudo
RPS26P26	pseudo
RPS26P19	pseudo
RPS26P30	pseudo
RPS26P22	pseudo
RPS26P24	pseudo
RPS26P34	pseudo
RPS27P11	pseudo
RPS27P5	pseudo
RPS27P12	pseudo
RPS27P15	pseudo
RPS27P16	pseudo
RPS28P2	pseudo
RPS28P5	pseudo
RPS29P13	pseudo
RPS29P4	pseudo
RPS29P5	pseudo
FAUP2	pseudo
FAUP3	pseudo
RPS3AP8	pseudo
RPS3AP9	pseudo
RPS3AP17	pseudo
RPS3AP23	pseudo
RPS4XP5	pseudo
RPS4XP10	pseudo
RPS6P18	pseudo
RPS6P19	pseudo
RPL13AP9	pseudo
RPL23AP17	pseudo
RPL36AP9	pseudo
RPL36AP10	pseudo
RPS15AP6	pseudo
RPS15AP7	pseudo
RPS15AP8	pseudo
RPS27AP6	pseudo
RPL7P53	pseudo
RPL7P54	pseudo
RPL7P55	pseudo
RPSAP59	pseudo
RPSAP60	pseudo
RPL17P19	pseudo
RPL17P21	pseudo
RPL17P23	pseudo
RPL17P24	pseudo
RPL17P29	pseudo
RPL17P30	pseudo
RPL17P31	pseudo
RPL21P30	pseudo
RPL21P40	pseudo
RPL21P41	pseudo
RPL21P31	pseudo
RPL21P32	pseudo
RPL21P42	pseudo
RPL21P43	pseudo
RPL21P47	pseudo
RPL21P48	pseudo
RPL21P49	pseudo
RPL21P50	pseudo
RPL21P54	pseudo
RPL21P51	pseudo
RPL21P55	pseudo
RPL21P56	pseudo
RPL21P57	pseudo
RPL21P58	pseudo
RPL21P59	pseudo
RPL21P60	pseudo
RPL21P63	pseudo
RPL21P64	pseudo
RPL21P65	pseudo
RPL21P66	pseudo
RPL21P67	pseudo
RPL21P72	pseudo
RPL21P73	pseudo
RPL21P77	pseudo
RPL21P74	pseudo
RPL21P78	pseudo
RPL21P83	pseudo
RPL21P84	pseudo
RPL21P79	pseudo
RPL21P85	pseudo
RPL21P86	pseudo
RPL26P20	pseudo
RPL30P15	pseudo
RPL31P34	pseudo
RPL31P24	pseudo
RPL31P40	pseudo
RPL31P42	pseudo
RPL31P27	pseudo
RPL31P35	pseudo
RPL31P36	pseudo
RPL31P41	pseudo
RPL37P17	pseudo
RPL39P23	pseudo
RPL5P25	pseudo
RPL5P26	pseudo
RPL5P32	pseudo
RPL6P28	pseudo
RPL7AP28	pseudo
RPL7AP35	pseudo
RPL7AP47	pseudo
RPL7AP48	pseudo
RPL7AP41	pseudo
RPL7AP42	pseudo
RPL7P35	pseudo
RPL7P39	pseudo
RPL7P36	pseudo
RPL7P40	pseudo
RPL7P49	pseudo
RPL7P41	pseudo
RPL7P42	pseudo
RPL7P43	pseudo
RPL7P45	pseudo
RPL7P51	pseudo
RPL9P26	pseudo
RPL9P31	pseudo
RPL9P33	pseudo
RPS17P17	pseudo
RPS20P18	pseudo
RPS20P24	pseudo
RPS20P20	pseudo
RPS20P21	pseudo
RPS20P25	pseudo
RPS21P5	pseudo
RPS26P27	pseudo
RPS26P37	pseudo
RPS26P33	pseudo
RPS26P36	pseudo
RPS29P15	pseudo
RPS2P36	pseudo
RPS2P39	pseudo
RPS2P41	pseudo
RPS2P43	pseudo
RPS2P42	pseudo
RPS2P44	pseudo
RPS2P52	pseudo
RPS2P49	pseudo
RPS2P54	pseudo
RPS3AP24	pseudo
RPS3AP30	pseudo
RPS3AP27	pseudo
RPS3AP31	pseudo
RPS3AP28	pseudo
RPS3AP32	pseudo
RPS3AP33	pseudo
RPS3AP34	pseudo
RPS3AP35	pseudo
RPS6P20	pseudo
RPS6P21	pseudo
RPSAP51	pseudo
RPL11P3	pseudo
RPL11P4	pseudo
RPL12P28	pseudo
RPL12P29	pseudo
RPL13AP11	pseudo
RPL13AP12	pseudo
RPL13AP14	pseudo
RPL13AP15	pseudo
RPL14P4	pseudo
RPL15P14	pseudo
RPL17P35	pseudo
RPL18AP10	pseudo
RPL18P10	pseudo
RPL19P17	pseudo
RPL19P18	pseudo
RPL22P17	pseudo
RPL22P18	pseudo
RPL23AP22	pseudo
RPL23AP23	pseudo
RPL23AP33	pseudo
RPL23AP34	pseudo
RPL23AP35	pseudo
RPL23AP36	pseudo
RPL23P11	pseudo
RPL27AP3	pseudo
RPL27AP4	pseudo
RPL27AP5	pseudo
RPL27AP7	pseudo
RPL27P12	pseudo
RPL30P11	pseudo
RPL30P12	pseudo
RPL30P13	pseudo
RPL32P27	pseudo
RPL34P20	pseudo
RPL34P24	pseudo
RPL35AP8	pseudo
RPL35AP9	pseudo
RPL35AP6	pseudo
RPL35AP10	pseudo
RPL35AP11	pseudo
RPL35AP14	pseudo
RPL35AP12	pseudo
RPL35AP15	pseudo
RPL35AP16	pseudo
RPL35AP17	pseudo
RPL35AP18	pseudo
RPL35AP19	pseudo
RPL36AP13	pseudo
RPL36AP14	pseudo
RPL36AP15	pseudo
RPL36AP17	pseudo
RPL36AP16	pseudo
RPL36AP18	pseudo
RPL36AP20	pseudo
RPL36AP19	pseudo
RPL36AP25	pseudo
RPL36AP21	pseudo
RPL36P15	pseudo
RPL36P17	pseudo
RPL37AP2	pseudo
RPL37AP4	pseudo
RPL37AP6	pseudo
RPL37P20	pseudo
RPL37P22	pseudo
RPL37P18	pseudo
UBA52P8	pseudo
UBA52P9	pseudo
RPLP1P10	pseudo
RPLP2P4	pseudo
RPLP2P5	pseudo
RPS10P18	pseudo
RPS10P19	pseudo
RPS10P21	pseudo
RPS12P16	pseudo
RPS12P17	pseudo
RPS12P18	pseudo
RPS15AP21	pseudo
RPS15AP16	pseudo
RPS15AP26	pseudo
RPS15AP18	pseudo
RPS15P7	pseudo
RPS16P6	pseudo
RPS17P15	pseudo
RPS18P13	pseudo
RPS21P6	pseudo
RPS21P7	pseudo
RPS23P6	pseudo
RPS24P18	pseudo
RPS25P10	pseudo
RPS25P9	pseudo
RPS27AP5	pseudo
RPS27AP8	pseudo
RPS27AP9	pseudo
RPS27AP10	pseudo
RPS27AP14	pseudo
RPS27AP15	pseudo
RPS27P18	pseudo
RPS28P8	pseudo
RPS29P19	pseudo
RPS29P22	pseudo
RPS4XP12	pseudo
RPS4XP20	pseudo
RPL12P43	pseudo
RPL17P49	pseudo
RPL21P81	pseudo
RPL21P132	pseudo
RPL21P133	pseudo
RPL31P63	pseudo
RPL32P35	pseudo
RPL36P18	pseudo
RPL37P24	pseudo
RPL39P24	pseudo
RPL7AP44	pseudo
RPL7AP71	pseudo
RPS26P56	pseudo
RPS26P57	pseudo
RPS29P28	pseudo
RPL12P26	pseudo
RPL12P30	pseudo
RPL12P31	pseudo
RPL12P34	pseudo
RPL12P36	pseudo
RPL12P39	pseudo
RPL17P37	pseudo
RPL17P40	pseudo
RPL17P45	pseudo
RPL17P47	pseudo
RPL17P48	pseudo
RPL17P38	pseudo
RPL17P42	pseudo
RPL17P46	pseudo
RPL18AP14	pseudo
RPL21P88	pseudo
RPL21P89	pseudo
RPL21P90	pseudo
RPL21P91	pseudo
RPL21P94	pseudo
RPL21P95	pseudo
RPL21P96	pseudo
RPL21P99	pseudo
RPL21P100	pseudo
RPL21P101	pseudo
RPL21P102	pseudo
