Gene Name,TPM,count,cpm
TRF-GAA6-1,0.0,0.0,0.0
TRF-GAA8-1,5.954707,30.0,3.5521471782453244
TRF-GAA9-1,0.011463,1.0,0.11840490594151082
TRG,0.020709,177.0,20.957668351647417
TRG-AS1,0.012976,33.0,3.9073618960698573
TRG-CCC1-1,35.132491,168.0,19.892024198173818
TRG-CCC1-2,4.197965999999999,21.0,2.4865030247717272
TRG-CCC2-1,262.528546,1245.0,147.41410789718097
TRG-CCC2-2,1487.543773,7047.0,834.3993721698267
TRG-CCC3-1,0.0,0.0,0.0
TRG-CCC4-1,0.799436,5.0,0.592024529707554
TRG-CCC5-1,0.012386,1.0,0.11840490594151082
TRG-CCC6-1,1.268184,7.0,0.8288343415905757
TRG-CCC7-1,0.0,0.0,0.0
TRG-GCC1-1,72.991016,347.0,41.086502361704255
TRG-GCC1-2,84.630091,402.0,47.598772188487345
TRG-GCC1-3,99.14166,471.0,55.76871069845159
TRG-GCC1-4,116.756675,554.0,65.596317891597
TRG-GCC1-5,111.167556,527.0,62.3993854311762
TRG-GCC2-1,2639.131134,12502.0,1480.2981340807682
TRG-GCC2-2,36.244628,173.0,20.484048727881373
TRG-GCC2-3,762.684454,3614.0,427.91533007262007
TRG-GCC2-4,312.03356199999996,1479.0,175.12085588749449
TRG-GCC2-5,156.468323,743.0,87.97484511454253
TRG-GCC2-6,1114.607856,5281.0,625.2963082771186
TRG-GCC3-1,127.793198,606.0,71.75337300055556
TRG-GCC4-1,0.118226,1.0,0.11840490594151082
TRG-TCC1-1,452.05178,2172.0,257.1754557049615
TRG-TCC2-1,6.884336,34.0,4.025766802011368
TRG-TCC2-2,80.736379,389.0,46.059508411247705
TRG-TCC2-3,86.846762,419.0,49.61165558949303
TRG-TCC2-4,104.708333,504.0,59.67607259452146
TRG-TCC2-5,132.65483,639.0,75.66073489662541
TRG-TCC2-6,104.106653,501.0,59.32085787669692
TRG-TCC3-1,234.438988,1127.0,133.4423289960827
TRG-TCC4-1,0.318869,2.0,0.23680981188302164
TRG-TCC5-1,0.0,0.0,0.0
TRG-TCC6-1,0.0,0.0,0.0
TRGC1,0.008048,4.0,0.4736196237660433
TRGC2,0.020903,5.0,0.592024529707554
TRGJ1,0.0,0.0,0.0
TRGJ2,0.0,0.0,0.0
TRGJP,0.0,0.0,0.0
TRGJP1,0.076869,2.0,0.23680981188302164
TRGJP2,0.0,0.0,0.0
TRGV1,0.0,0.0,0.0
TRGV10,0.0,0.0,0.0
TRGV11,0.0,0.0,0.0
TRGV2,0.211584,7.0,0.8288343415905757
TRGV3,0.168969,6.0,0.7104294356490649
TRGV4,0.0,0.0,0.0
TRGV5,0.0,0.0,0.0
TRGV5P,0.0,0.0,0.0
TRGV6,0.0,0.0,0.0
TRGV7,0.024034,1.0,0.11840490594151082
TRGV8,0.027538,1.0,0.11840490594151082
TRGV9,0.0,0.0,0.0
TRGVA,0.0,0.0,0.0
TRGVB,0.0,0.0,0.0
TRH,0.0,0.0,0.0
TRH-GTG1-1,12.420884,60.0,7.104294356490649
TRH-GTG1-2,12.58947,62.0,7.341104168373671
TRH-GTG1-3,12.58947,62.0,7.341104168373671
TRH-GTG1-4,44.092786999999994,213.0,25.220244965541806
TRH-GTG1-5,12.556623,62.0,7.341104168373671
TRH-GTG1-6,65.130258,314.0,37.1791404656344
TRH-GTG1-7,58.823303,284.0,33.62699328738907
TRH-GTG1-8,90.960516,438.0,51.861348802381734
TRH-GTG1-9,13.706644,67.0,7.933128698081225
TRHDE,0.0,0.0,0.0
TRHDE-AS1,0.01187,16.0,1.894478495064173
TRHR,0.000611,2.0,0.23680981188302164
TRI-AAT1-1,21.48856,107.0,12.669324935741658
TRI-AAT10-1,0.0,0.0,0.0
TRI-AAT11-1,0.0,0.0,0.0
TRI-AAT12-1,0.0,0.0,0.0
TRI-AAT2-1,2.9184449999999997,16.0,1.894478495064173
TRI-AAT3-1,5.993104,30.0,3.5521471782453244
TRI-AAT4-1,3.009625,16.0,1.894478495064173
TRI-AAT5-1,3.001668,16.0,1.894478495064173
TRI-AAT5-2,5.322261999999999,27.0,3.196932460420792
TRI-AAT5-3,50.296933,250.0,29.601226485377705
TRI-AAT5-4,3.0133389999999998,16.0,1.894478495064173
TRI-AAT5-5,4.186116,21.0,2.4865030247717272
TRI-AAT6-1,0.127118,1.0,0.11840490594151082
TRI-AAT7-1,1.49157,9.0,1.0656441534735972
TRI-AAT7-2,0.25205299999999997,3.0,0.35521471782453246
TRI-AAT8-1,43.300995,214.0,25.338649871483316
TRI-AAT9-1,0.062118,1.0,0.11840490594151082
TRI-GAT1-1,0.006482,2.0,0.23680981188302164
TRI-GAT1-2,0.10413,2.0,0.23680981188302164
TRI-GAT1-3,0.118266,2.0,0.23680981188302164
TRI-TAT1-1,3.131126,20.0,2.368098118830216
TRI-TAT2-1,5.689896,36.0,4.262576613894389
TRI-TAT2-2,0.0,0.0,0.0
TRI-TAT2-3,0.076542,1.0,0.11840490594151082
TRI-TAT3-1,0.014174,1.0,0.11840490594151082
TRIAP1,0.002146,1.0,0.11840490594151082
TRIAP1P1,0.0,0.0,0.0
TRIB1,0.0,0.0,0.0
TRIB2,0.020723,36.0,4.262576613894389
TRIB3,0.023683,27.0,3.196932460420792
TRIL,0.047744,16.0,1.894478495064173
TRIM10,0.0,0.0,0.0
TRIM11,0.014529,3.0,0.35521471782453246
TRIM13,0.00204,3.0,0.35521471782453246
TRIM14,0.267936,81.0,9.590797381262375
TRIM15,0.0,0.0,0.0
TRIM16,0.002096,8.0,0.9472392475320865
TRIM16L,0.003099,8.0,0.9472392475320865
TRIM17,0.0,0.0,0.0
TRIM2,0.03034,16.0,1.894478495064173
TRIM21,0.040444,24.0,2.8417177425962596
TRIM22,0.038375,54.0,6.393864920841584
TRIM23,0.625093,162.0,19.18159476252475
TRIM24,0.13734,78.0,9.235582663437844
TRIM25,0.013037,23.0,2.7233128366547485
TRIM26,0.0,0.0,0.0
TRIM26BP,0.0,0.0,0.0
TRIM27,0.000117,1.0,0.11840490594151082
TRIM28,0.055925,25.0,2.9601226485377703
TRIM29,0.0,0.0,0.0
TRIM3,0.0,0.0,0.0
TRIM31,0.0,0.0,0.0
TRIM31-AS1,0.0,0.0,0.0
TRIM32,0.000271,1.0,0.11840490594151082
TRIM33,0.16125,91.0,10.774846440677484
TRIM34,0.002478,5.0,0.592024529707554
TRIM35,0.027951,8.0,0.9472392475320865
TRIM36,0.0,0.0,0.0
TRIM37,0.120007,37.0,4.3809815198359
TRIM38,0.308956,195.0,23.08895665859461
TRIM39,0.0,0.0,0.0
TRIM39-RPP21,0.001272,2.0,0.23680981188302164
TRIM4,0.01376,5.0,0.592024529707554
TRIM40,0.0,0.0,0.0
TRIM41,0.017809,5.0,0.592024529707554
TRIM42,0.0,0.0,0.0
TRIM43,0.0,0.0,0.0
TRIM43B,0.0,0.0,0.0
TRIM43CP,0.0,0.0,0.0
TRIM44,0.286377,249.0,29.482821579436195
TRIM45,0.0,0.0,0.0
TRIM46,0.001464,2.0,0.23680981188302164
TRIM47,0.070202,11.0,1.3024539653566192
TRIM48,0.0,0.0,0.0
TRIM49,0.0,0.0,0.0
TRIM49B,0.00197,2.0,0.23680981188302164
TRIM49C,0.0,0.0,0.0
TRIM49D1,0.004528,4.0,0.4736196237660433
TRIM49D2,8.3e-05,1.0,0.11840490594151082
TRIM5,0.0,0.0,0.0
TRIM50,0.0,0.0,0.0
TRIM51,0.0,0.0,0.0
TRIM51BP,0.000285,1.0,0.11840490594151082
TRIM51CP,0.0,0.0,0.0
TRIM51DP,0.0,0.0,0.0
TRIM51EP,0.00053,1.0,0.11840490594151082
TRIM51FP,0.0,0.0,0.0
TRIM51G,0.0,0.0,0.0
TRIM51HP,0.0,0.0,0.0
TRIM51JP,0.0,0.0,0.0
TRIM52,0.190642,45.0,5.328220767367986
TRIM52-AS1,0.02138,16.0,1.894478495064173
TRIM53AP,0.008959,6.0,0.7104294356490649
TRIM53BP,0.0,0.0,0.0
TRIM53CP,0.0,0.0,0.0
TRIM54,0.0,0.0,0.0
TRIM55,0.014085,3.0,0.35521471782453246
TRIM56,0.33319,243.0,28.77239214378713
TRIM58,3.07728,1203.0,142.44110184763753
TRIM59,0.039859,38.0,4.499386425777411
TRIM59-IFT80,0.00137,19.0,2.2496932128887055
TRIM6,0.0,0.0,0.0
TRIM6-TRIM34,0.0,0.0,0.0
TRIM60,0.0,0.0,0.0
TRIM60P10Y,0.0,0.0,0.0
TRIM60P11Y,0.0,0.0,0.0
TRIM60P12Y,0.0,0.0,0.0
TRIM60P13,0.0,0.0,0.0
TRIM60P14,0.0,0.0,0.0
TRIM60P15,0.0,0.0,0.0
TRIM60P16,0.0,0.0,0.0
TRIM60P17,0.0,0.0,0.0
TRIM60P18,0.000404,1.0,0.11840490594151082
TRIM60P19,0.0,0.0,0.0
TRIM60P1Y,0.0,0.0,0.0
TRIM60P2Y,0.0,0.0,0.0
TRIM60P3Y,0.0,0.0,0.0
TRIM60P4Y,0.0,0.0,0.0
TRIM60P5Y,0.0,0.0,0.0
TRIM60P6Y,0.0,0.0,0.0
TRIM60P7Y,0.0,0.0,0.0
TRIM60P8Y,0.0,0.0,0.0
TRIM60P9Y,0.0,0.0,0.0
TRIM61,0.0,0.0,0.0
TRIM62,0.000594,2.0,0.23680981188302164
TRIM63,0.000237,1.0,0.11840490594151082
TRIM64,0.0,0.0,0.0
TRIM64B,0.0,0.0,0.0
TRIM64C,0.0,0.0,0.0
TRIM64DP,0.0,0.0,0.0
TRIM64EP,0.0,0.0,0.0
TRIM64FP,0.0,0.0,0.0
TRIM65,0.034727,8.0,0.9472392475320865
TRIM66,0.0,0.0,0.0
TRIM67,0.0,0.0,0.0
TRIM67-AS1,0.0,0.0,0.0
TRIM68,0.011931,6.0,0.7104294356490649
TRIM69,0.004425,10.0,1.184049059415108
TRIM7,0.170238,33.0,3.9073618960698573
TRIM71,0.000252,2.0,0.23680981188302164
TRIM72,0.000216,1.0,0.11840490594151082
TRIM73,0.0,0.0,0.0
TRIM74,0.0,0.0,0.0
TRIM75,0.0,0.0,0.0
TRIM77,0.0,0.0,0.0
TRIM77BP,0.002775,2.0,0.23680981188302164
TRIM8,0.023349,22.0,2.6049079307132383
TRIM80P,0.000667,1.0,0.11840490594151082
TRIM9,0.0,0.0,0.0
TRIML1,0.0,0.0,0.0
TRIML2,0.0,0.0,0.0
TRIO,0.010344,8.0,0.9472392475320865
TRIOBP,0.004742,26.0,3.0785275544792814
TRIP10,0.192252,29.0,3.433742272303814
TRIP11,0.254183,170.0,20.12883401005684
TRIP12,0.490925,347.0,41.086502361704255
TRIP13,0.081391,14.0,1.6576686831811513
TRIP4,0.009236,42.0,4.9730060495434545
TRIP6,0.039129,16.0,1.894478495064173
TRIQK,0.477266,124.0,14.682208336747342
TRIR,1.213181,84.0,9.946012099086909
TRIT1,0.0,0.0,0.0
TRK-CTT1-1,1955.128521,9523.0,1127.5699192810075
TRK-CTT1-2,192.767576,940.0,111.30061158502016
TRK-CTT12-1,0.0,0.0,0.0
TRK-CTT13-1,0.0,0.0,0.0
TRK-CTT14-1,0.0,0.0,0.0
TRK-CTT16-1,0.051315,1.0,0.11840490594151082
TRK-CTT2-1,149.03897099999998,727.0,86.08036661947837
TRK-CTT2-2,24.190447000000002,119.0,14.090183807039788
TRK-CTT2-3,132.215698,645.0,76.37116433227447
TRK-CTT2-4,144.869284,706.0,83.59386359470663
TRK-CTT2-5,57.955746000000005,283.0,33.50858838144756
TRK-CTT3-1,45.098751,221.0,26.16748421307389
TRK-CTT4-1,25.40962,125.0,14.800613242688852
TRK-CTT5-1,0.412723,3.0,0.35521471782453246
TRK-CTT6-1,5.797663,29.0,3.433742272303814
TRK-CTT7-1,0.011978,1.0,0.11840490594151082
TRK-CTT8-1,0.102439,1.0,0.11840490594151082
TRK-CTT9-1,0.0,0.0,0.0
TRK-TTT1-1,5.197241,26.0,3.0785275544792814
TRK-TTT10-1,0.0,0.0,0.0
TRK-TTT13-1,0.0,0.0,0.0
TRK-TTT14-1,4.288028,21.0,2.4865030247717272
TRK-TTT15-1,0.0,0.0,0.0
TRK-TTT17-1,0.0,0.0,0.0
TRK-TTT2-1,2.155041,11.0,1.3024539653566192
TRK-TTT3-1,52.551311,257.0,30.43006082696828
TRK-TTT3-2,86.838001,424.0,50.20368011920059
TRK-TTT3-3,6.394629,32.0,3.788956990128346
TRK-TTT3-4,48.048923,235.0,27.82515289625504
TRK-TTT3-5,0.691932,5.0,0.592024529707554
TRK-TTT4-1,1.792253,9.0,1.0656441534735972
TRK-TTT5-1,7.3322840000000005,37.0,4.3809815198359
TRK-TTT6-1,3.016688,16.0,1.894478495064173
TRK-TTT7-1,0.029431,1.0,0.11840490594151082
TRK-TTT8-1,0.00794,1.0,0.11840490594151082
TRK-TTT9-1,0.0,0.0,0.0
TRL-AAG1-1,0.31685,2.0,0.23680981188302164
TRL-AAG1-2,1.000515,7.0,0.8288343415905757
TRL-AAG1-3,5.157723,30.0,3.5521471782453244
TRL-AAG2-1,15.970289,89.0,10.538036628794464
TRL-AAG2-2,4.790606,28.0,3.3153373663623027
TRL-AAG2-3,5.554850999999999,32.0,3.788956990128346
TRL-AAG2-4,0.320181,3.0,0.35521471782453246
TRL-AAG3-1,0.052402,1.0,0.11840490594151082
TRL-AAG4-1,0.905865,5.0,0.592024529707554
TRL-AAG7-1,0.0,0.0,0.0
TRL-CAA1-1,0.831635,6.0,0.7104294356490649
TRL-CAA1-2,0.442545,4.0,0.4736196237660433
TRL-CAA2-1,0.074716,1.0,0.11840490594151082
TRL-CAA3-1,0.038057,1.0,0.11840490594151082
TRL-CAA4-1,3.471677,25.0,2.9601226485377703
TRL-CAA5-1,0.0,0.0,0.0
TRL-CAA6-1,0.0,0.0,0.0
TRL-CAA7-1,0.0,0.0,0.0
TRL-CAG1-1,2.371059,14.0,1.6576686831811513
TRL-CAG1-2,2.668681,15.0,1.7760735891226622
TRL-CAG1-3,2.778242,16.0,1.894478495064173
TRL-CAG1-4,2.913248,17.0,2.012883401005684
TRL-CAG1-5,2.344452,13.0,1.5392637772396407
TRL-CAG1-6,15.237131999999999,86.0,10.182821910969931
TRL-CAG1-7,0.966788,7.0,0.8288343415905757
TRL-CAG2-1,1.035415,7.0,0.8288343415905757
TRL-CAG2-2,2.6587680000000002,16.0,1.894478495064173
TRL-TAA1-1,7.303286,41.0,4.854601143601943
TRL-TAA2-1,0.0,0.0,0.0
TRL-TAA3-1,0.267281,2.0,0.23680981188302164
TRL-TAA4-1,0.0,0.0,0.0
TRL-TAG1-1,1.5708440000000001,10.0,1.184049059415108
TRL-TAG2-1,2.743676,16.0,1.894478495064173
TRL-TAG3-1,12.323832999999999,68.0,8.051533604022737
TRL-TAG4-1,0.0,0.0,0.0
TRM-CAT1-1,134.86794099999997,657.0,77.79202320357261
TRM-CAT2-1,0.113097,1.0,0.11840490594151082
TRM-CAT3-1,0.337798,2.0,0.23680981188302164
TRM-CAT3-2,0.579318,3.0,0.35521471782453246
TRM-CAT4-1,0.12131,1.0,0.11840490594151082
TRM-CAT4-2,0.224173,2.0,0.23680981188302164
TRM-CAT4-3,0.257027,2.0,0.23680981188302164
TRM-CAT5-1,0.017209,1.0,0.11840490594151082
TRM-CAT5-2,0.014354,1.0,0.11840490594151082
TRM-CAT6-1,46.644257,229.0,27.11472346060598
TRM-CAT7-1,0.0,0.0,0.0
TRMEP1,0.008605,1.0,0.11840490594151082
TRMO,0.041918,6.0,0.7104294356490649
TRMT1,0.017693,14.0,1.6576686831811513
TRMT10A,0.0,0.0,0.0
TRMT10B,0.0,0.0,0.0
TRMT10C,0.060407,19.0,2.2496932128887055
TRMT11,0.091924,30.0,3.5521471782453244
TRMT112,0.893146,59.0,6.985889450549138
TRMT112P1,0.0,0.0,0.0
TRMT112P2,0.0,0.0,0.0
TRMT112P3,0.0,0.0,0.0
TRMT112P4,0.0,0.0,0.0
TRMT112P5,0.0,0.0,0.0
TRMT112P6,0.575439,23.0,2.7233128366547485
TRMT112P7,0.0,0.0,0.0
TRMT12,0.12515,19.0,2.2496932128887055
TRMT13,0.09724,32.0,3.788956990128346
TRMT1L,0.044866,14.0,1.6576686831811513
TRMT1P1,0.0,0.0,0.0
TRMT2A,0.108699,22.0,2.6049079307132383
TRMT2B,0.0,0.0,0.0
TRMT44,0.020653,4.0,0.4736196237660433
TRMT5,0.023164,16.0,1.894478495064173
TRMT6,0.010146,10.0,1.184049059415108
TRMT61A,0.0,0.0,0.0
TRMT61B,0.02146,3.0,0.35521471782453246
TRMT9B,0.0,0.0,0.0
TRMU,0.0,0.0,0.0
TRN-GTT1-1,3.318742,17.0,2.012883401005684
TRN-GTT10-1,0.8791100000000001,6.0,0.7104294356490649
TRN-GTT2-1,0.499738,3.0,0.35521471782453246
TRN-GTT2-2,0.8688089999999999,6.0,0.7104294356490649
TRN-GTT2-3,3.552224,18.0,2.1312883069471944
TRN-GTT2-4,0.822895,5.0,0.592024529707554
TRN-GTT2-5,0.800478,5.0,0.592024529707554
TRN-GTT2-6,9.985402,50.0,5.920245297075541
TRN-GTT2-7,21.587539,108.0,12.787729841683168
TRN-GTT2-8,13.107573,66.0,7.814723792139715
TRN-GTT22-1,0.0,0.0,0.0
TRN-GTT23-1,0.0,0.0,0.0
TRN-GTT24-1,0.0,0.0,0.0
TRN-GTT25-1,0.014523,1.0,0.11840490594151082
TRN-GTT27-1,0.000504,2.0,0.23680981188302164
TRN-GTT3-1,1.991299,10.0,1.184049059415108
TRN-GTT4-1,0.074903,1.0,0.11840490594151082
TRN-GTT5-1,0.276659,3.0,0.35521471782453246
TRN-GTT6-1,0.90707,5.0,0.592024529707554
TRN-GTT7-1,1.930936,10.0,1.184049059415108
TRN-GTT8-1,0.025658,1.0,0.11840490594151082
TRN-GTT9-1,0.015935,1.0,0.11840490594151082
TRN-GTT9-2,0.010803,1.0,0.11840490594151082
TRNA,222.577889,1026.0,121.4834334959901
TRNAA-AGC,0.0,0.0,0.0
TRNAA-AGC_1,0.010404,1.0,0.11840490594151082
TRNAA-AGC_2,0.0,0.0,0.0
TRNAA-AGC_3,0.0,0.0,0.0
TRNAA-AGC_4,0.0,0.0,0.0
TRNAI-AAU,0.12981800000000002,2.0,0.23680981188302164
TRNAL47P,0.0,0.0,0.0
TRNAU1AP,0.005271,9.0,1.0656441534735972
TRNAV-CAC,0.167005,1.0,0.11840490594151082
TRNAV-CAC_1,0.0,0.0,0.0
TRNC,2113.500702,9307.0,1101.9944595976413
TRND,412.80612099999996,1874.0,221.89079373439125
TRNE,1006.895976,4636.0,548.9251439448441
TRNF,121.19625599999999,575.0,68.08282091636873
TRNG,866.154209,3931.0,465.449685256079
TRNH,2369.975997,10911.0,1291.9159287278244
TRNI,309.78067,1427.0,168.96380077853593
TRNK,3342.63248,15611.0,1848.4189866529255
TRNL1,6928.507839999999,34667.0,4104.742874274356
TRNL2,1678.704106,7952.0,941.555812046894
TRNM,6678.69046,30300.0,3587.668650027778
TRNN,1289.7003869999999,6282.0,743.819619124571
TRNP,293.05223800000005,1331.0,157.59692980815092
TRNP1,0.0,0.0,0.0
TRNQ,219.288485,1054.0,124.7987708623524
TRNR,635.576562,2757.0,326.44232568074534
TRNS1,117.485293,542.0,64.17545902029886
TRNS2,561.21118,2210.0,261.6748421307389
TRNT,360.779012,1589.0,188.1453955410607
TRNT1,0.08607,32.0,3.788956990128346
TRNV,8767.319231,40359.0,4778.703598893435
TRNW,85.51766,389.0,46.059508411247705
TRNY,91.51141,404.0,47.835582000370366
TRO,0.0,0.0,0.0
TROAP,0.0,0.0,0.0
TROAP-AS1,0.0,0.0,0.0
TRP-AGG1-1,12.321938,60.0,7.104294356490649
TRP-AGG2-1,0.061028,1.0,0.11840490594151082
TRP-AGG2-2,0.044413,1.0,0.11840490594151082
TRP-AGG2-3,0.030256,1.0,0.11840490594151082
TRP-AGG2-4,4.60395,24.0,2.8417177425962596
TRP-AGG2-5,2.584612,14.0,1.6576686831811513
TRP-AGG2-6,1.488332,9.0,1.0656441534735972
TRP-AGG2-7,8.215178,40.0,4.736196237660432
TRP-AGG2-8,7.166672,35.0,4.144171707952879
TRP-AGG4-1,0.0,0.0,0.0
TRP-AGG5-1,0.0,0.0,0.0
TRP-AGG6-1,0.0,0.0,0.0
TRP-CGG1-1,0.603463,3.0,0.35521471782453246
TRP-CGG1-2,10.283002999999999,51.0,6.038650203017052
TRP-CGG1-3,9.285659,46.0,5.446625673309497
TRP-CGG2-1,0.220678,2.0,0.23680981188302164
TRP-GGG1-1,0.0,0.0,0.0
TRP-TGG1-1,17.854082,87.0,10.301226816911441
TRP-TGG2-1,33.034943000000005,159.0,18.826380044700223
TRP-TGG3-1,6.571799,33.0,3.9073618960698573
TRP-TGG3-2,0.6070720000000001,4.0,0.4736196237660433
TRP-TGG3-3,8.826786,44.0,5.209815861426477
TRP-TGG3-4,32.141795,155.0,18.352760420934178
TRP-TGG3-5,30.746513,148.0,17.5239260793436
TRP-TGG4-1,1.434482,7.0,0.8288343415905757
TRP-TGG5-1,0.0,0.0,0.0
TRPA1,0.0,0.0,0.0
TRPC1,0.082424,26.0,3.0785275544792814
TRPC2,0.0,0.0,0.0
TRPC3,0.0,0.0,0.0
TRPC4,0.0,0.0,0.0
TRPC4AP,0.05006,11.0,1.3024539653566192
TRPC5,0.003259,3.0,0.35521471782453246
TRPC5OS,0.00015,1.0,0.11840490594151082
TRPC6,0.001576,1.0,0.11840490594151082
TRPC6P1,0.0,0.0,0.0
TRPC6P1_1,0.0,,
TRPC6P2,0.0,0.0,0.0
TRPC6P3,0.0,0.0,0.0
TRPC6P4,0.0,0.0,0.0
TRPC6P6,0.0,0.0,0.0
TRPC7,0.00049,5.0,0.592024529707554
TRPC7-AS1,0.006381,4.0,0.4736196237660433
TRPC7-AS2,0.000851,6.0,0.7104294356490649
TRPM1,0.000367,4.0,0.4736196237660433
TRPM2,0.0,0.0,0.0
TRPM2-AS,0.001657,2.0,0.23680981188302164
TRPM3,0.001439,89.0,10.538036628794464
TRPM4,0.0,0.0,0.0
TRPM5,0.0,0.0,0.0
TRPM6,0.002575,29.0,3.433742272303814
TRPM7,0.073946,52.0,6.157055108958563
TRPM8,0.043629,19.0,2.2496932128887055
TRPS1,0.000721,13.0,1.5392637772396407
TRPT1,0.0,0.0,0.0
TRPV1,0.001632,5.0,0.592024529707554
TRPV2,0.042503,8.0,0.9472392475320865
TRPV3,0.004932,16.0,1.894478495064173
TRPV4,0.0,0.0,0.0
TRPV5,0.000475,1.0,0.11840490594151082
TRPV6,0.0,0.0,0.0
TRQ-CTG1-1,9.319172,46.0,5.446625673309497
TRQ-CTG1-2,61.648886999999995,298.0,35.28466197057023
TRQ-CTG1-3,9.460352,46.0,5.446625673309497
TRQ-CTG1-4,58.368534,281.0,33.27177856956454
TRQ-CTG1-5,9.319173,46.0,5.446625673309497
TRQ-CTG11-1,0.0,0.0,0.0
TRQ-CTG13-1,0.0,0.0,0.0
TRQ-CTG16-1,0.0,0.0,0.0
TRQ-CTG2-1,18.49749,89.0,10.538036628794464
TRQ-CTG3-1,7.237442,35.0,4.144171707952879
TRQ-CTG3-2,7.256316,35.0,4.144171707952879
TRQ-CTG4-1,0.999296,5.0,0.592024529707554
TRQ-CTG4-2,2.207654,11.0,1.3024539653566192
TRQ-CTG5-1,1.838311,9.0,1.0656441534735972
TRQ-CTG6-1,3.839053,20.0,2.368098118830216
TRQ-CTG7-1,0.107286,1.0,0.11840490594151082
TRQ-CTG9-1,0.0,0.0,0.0
TRQ-TTG1-1,164.374157,791.0,93.65828059973506
TRQ-TTG2-1,0.618198,3.0,0.35521471782453246
TRQ-TTG3-1,10.53538,52.0,6.157055108958563
TRQ-TTG3-2,16.760804999999998,82.0,9.709202287203887
TRQ-TTG3-3,4.713322,24.0,2.8417177425962596
TRQ-TTG4-1,0.05621,1.0,0.11840490594151082
TRQ-TTG5-1,0.0,0.0,0.0
TRQ-TTG7-1,0.0,0.0,0.0
TRQ-TTG8-1,0.0,0.0,0.0
TRQ-TTG9-1,0.0,0.0,0.0
TRR-ACG1-1,6.73127,34.0,4.025766802011368
TRR-ACG1-2,7.616126,38.0,4.499386425777411
TRR-ACG1-3,4.627502,23.0,2.7233128366547485
TRR-ACG2-1,32.822706000000004,161.0,19.06318985658324
TRR-ACG2-2,1.931242,10.0,1.184049059415108
TRR-ACG2-3,0.5882,3.0,0.35521471782453246
TRR-ACG2-4,35.774053,176.0,20.839263445705907
TRR-CCG1-1,2.596973,14.0,1.6576686831811513
TRR-CCG1-2,3.658242,18.0,2.1312883069471944
TRR-CCG1-3,1.1055220000000001,7.0,0.8288343415905757
TRR-CCG2-1,64.29166599999999,314.0,37.1791404656344
TRR-CCT1-1,6.38208,33.0,3.9073618960698573
TRR-CCT2-1,18.190601,89.0,10.538036628794464
TRR-CCT3-1,10.875211,53.0,6.275460014900074
TRR-CCT4-1,180.33037900000002,879.0,104.07791232258802
TRR-CCT6-2,0.0,0.0,0.0
TRR-CCT7-1,0.0,0.0,0.0
TRR-CCT8-1,0.0,0.0,0.0
TRR-CCT9-1,0.0,0.0,0.0
TRR-TCG1-1,41.357147,202.0,23.917791000185183
TRR-TCG2-1,2.5598389999999998,14.0,1.6576686831811513
TRR-TCG3-1,20.234937,100.0,11.840490594151081
TRR-TCG4-1,0.134152,1.0,0.11840490594151082
TRR-TCG5-1,0.668783,4.0,0.4736196237660433
TRR-TCT1-1,47.346375,269.0,31.850919698266413
TRR-TCT2-1,0.464202,3.0,0.35521471782453246
TRR-TCT3-1,5.458005,34.0,4.025766802011368
TRR-TCT3-2,0.824751,5.0,0.592024529707554
TRR-TCT4-1,0.248473,2.0,0.23680981188302164
TRR-TCT5-1,0.26049,2.0,0.23680981188302164
TRRAP,0.001685,16.0,1.894478495064173
TRS-ACT1-1,0.160968,1.0,0.11840490594151082
TRS-AGA1-1,8.185291000000001,46.0,5.446625673309497
TRS-AGA2-1,0.227888,3.0,0.35521471782453246
TRS-AGA2-2,2.1089350000000002,13.0,1.5392637772396407
TRS-AGA2-3,2.321648,14.0,1.6576686831811513
TRS-AGA2-4,2.689861,16.0,1.894478495064173
TRS-AGA2-5,0.643449,4.0,0.4736196237660433
TRS-AGA2-6,3.101187,18.0,2.1312883069471944
TRS-AGA3-1,0.824312,5.0,0.592024529707554
TRS-AGA4-1,1.888846,12.0,1.4208588712981298
TRS-AGA5-1,0.230393,2.0,0.23680981188302164
TRS-AGA7-1,0.0,0.0,0.0
TRS-CGA1-1,2.011996,12.0,1.4208588712981298
TRS-CGA2-1,0.400937,3.0,0.35521471782453246
TRS-CGA3-1,0.404593,3.0,0.35521471782453246
TRS-CGA4-1,3.095379,17.0,2.012883401005684
TRS-GCT1-1,3.854645,22.0,2.6049079307132383
TRS-GCT2-1,3.068921,17.0,2.012883401005684
TRS-GCT3-1,74.35306899999999,408.0,48.30920162413641
TRS-GCT4-1,1.53047,10.0,1.184049059415108
TRS-GCT4-2,1.39723,9.0,1.0656441534735972
TRS-GCT4-3,3.07916,18.0,2.1312883069471944
TRS-GCT5-1,0.556766,5.0,0.592024529707554
TRS-GCT6-1,24.007738,135.0,15.98466230210396
TRS-TGA1-1,3.770513,22.0,2.6049079307132383
TRS-TGA2-1,5.3696969999999995,31.0,3.6705520841868355
TRS-TGA3-1,0.809389,6.0,0.7104294356490649
TRS-TGA4-1,0.761547,6.0,0.7104294356490649
TRSUP-CTA2-1,0.0,0.0,0.0
TRSUP-CTA3-1,0.0,0.0,0.0
TRSUP-TTA3-1,0.0,0.0,0.0
TRT-AGT1-1,62.126389,307.0,36.35030612404382
TRT-AGT1-2,10.918363000000001,55.0,6.512269826783094
